V1	V2	SINGLE_REPEAT_TYPE	TYPE	support	interest	Padj	UniProtID	treatment	DOSE_LEVEL	SACRIFICE_PERIOD	Change	ID
fluoxetine_hydrochloride	R-RNO-70153	Single	reactome2chem	NA	NA	0.0267620133998752	P43428	Liver_fluoxetine_hydrochloride_Low_9hr_Single	Low	9 hr	NA	A5558
fluoxetine_hydrochloride	R-RNO-1170546	Repeat	reactome2chem	NA	NA	0.0456477059350075	P05710	Liver_fluoxetine_hydrochloride_Middle_15day_Repeat	Middle	15 day	NA	A5559
fluoxetine_hydrochloride	R-RNO-210747	Single	reactome2chem	NA	NA	0.00118202918766946	D3ZM89	Liver_fluoxetine_hydrochloride_Middle_24hr_Single	Middle	24 hr	NA	A5560
fluoxetine_hydrochloride	R-RNO-210745	Single	reactome2chem	NA	NA	0.0221222056970196	D3ZM89	Liver_fluoxetine_hydrochloride_Middle_24hr_Single	Middle	24 hr	NA	A5561
fluoxetine_hydrochloride	R-RNO-375276	Repeat	reactome2chem	NA	NA	0.0174393661158559	P26684	Liver_fluoxetine_hydrochloride_Middle_8day_Repeat	Middle	8 day	NA	A5562
fluoxetine_hydrochloride	R-RNO-210747	Repeat	reactome2chem	NA	NA	0.00229332750977275	D3ZM89	Liver_fluoxetine_hydrochloride_Middle_8day_Repeat	Middle	8 day	NA	A5563
fluoxetine_hydrochloride	R-RNO-210745	Repeat	reactome2chem	NA	NA	0.0410065345634579	D3ZM89	Liver_fluoxetine_hydrochloride_Middle_8day_Repeat	Middle	8 day	NA	A5564
fluoxetine_hydrochloride	R-RNO-2426168	Single	reactome2chem	NA	NA	0.00193197487546283	O35760 P12785 P52020	Liver_fluoxetine_hydrochloride_Middle_9hr_Single	Middle	9 hr	NA	A5565
fluoxetine_hydrochloride	R-RNO-191273	Single	reactome2chem	NA	NA	0.021198659251447	O35532 O35760 P52020	Liver_fluoxetine_hydrochloride_Middle_9hr_Single	Middle	9 hr	NA	A5566
fluoxetine_hydrochloride	R-RNO-75105	Single	reactome2chem	NA	NA	0.0465796118901912	P12785	Liver_fluoxetine_hydrochloride_Middle_9hr_Single	Middle	9 hr	NA	A5567
fluoxetine_hydrochloride	R-RNO-199220	Single	reactome2chem	NA	NA	0.0243401845098614	P12785	Liver_fluoxetine_hydrochloride_Middle_9hr_Single	Middle	9 hr	NA	A5568
fluphenazine	R-RNO-168188	Repeat	reactome2chem	NA	NA	0.00445815802780815	Q6IMX5	Liver_fluphenazine_High_15day_Repeat	High	15 day	NA	A5569
fluphenazine	R-RNO-561048	Repeat	reactome2chem	NA	NA	0.00445815802780815	Q9R1U7	Liver_fluphenazine_High_15day_Repeat	High	15 day	NA	A5570
fluphenazine	R-RNO-1236973	Repeat	reactome2chem	NA	NA	0.00445815802780815	Q6IMX5	Liver_fluphenazine_High_15day_Repeat	High	15 day	NA	A5571
fluphenazine	R-RNO-3000471	Repeat	reactome2chem	NA	NA	0.024427935156025	Q6IMX5	Liver_fluphenazine_High_15day_Repeat	High	15 day	NA	A5572
fluphenazine	R-RNO-1170546	Repeat	reactome2chem	NA	NA	0.00849080156435025	P05710	Liver_fluphenazine_High_15day_Repeat	High	15 day	NA	A5573
fluphenazine	R-RNO-176408	Single	reactome2chem	NA	NA	0.000829391951213691	D3ZUW6 G3V802 P30277 P39951 Q62623	Liver_fluphenazine_High_24hr_Single	High	24 hr	NA	A5574
fluphenazine	R-RNO-176417	Single	reactome2chem	NA	NA	0.00195168465351166	P30277 P39951 Q62623	Liver_fluphenazine_High_24hr_Single	High	24 hr	NA	A5575
fluphenazine	R-RNO-174048	Single	reactome2chem	NA	NA	0.0148089995264709	D3ZUW6 P30277 P39951 Q62623	Liver_fluphenazine_High_24hr_Single	High	24 hr	NA	A5576
fluphenazine	R-RNO-69478	Single	reactome2chem	NA	NA	0.0246982168031994	P30277 P39951	Liver_fluphenazine_High_24hr_Single	High	24 hr	NA	A5577
fluphenazine	R-RNO-2243919	Repeat	reactome2chem	NA	NA	0.0307270749306791	P16636	Liver_fluphenazine_High_29day_Repeat	High	29 day	NA	A5578
fluphenazine	R-RNO-1170546	Repeat	reactome2chem	NA	NA	0.0118721929342754	P05710	Liver_fluphenazine_High_29day_Repeat	High	29 day	NA	A5579
fluphenazine	R-RNO-1566948	Repeat	reactome2chem	NA	NA	0.048674674854184	P16636	Liver_fluphenazine_High_29day_Repeat	High	29 day	NA	A5580
fluphenazine	R-RNO-561048	Repeat	reactome2chem	NA	NA	0.00567493551268734	Q9R1U7	Liver_fluphenazine_High_29day_Repeat	High	29 day	NA	A5581
fluphenazine	R-RNO-210747	Single	reactome2chem	NA	NA	0.0040520506707808	D3ZM89	Liver_fluphenazine_High_3hr_Single	High	3 hr	NA	A5582
fluphenazine	R-RNO-202670	Single	reactome2chem	NA	NA	0.00445568927044073	Q64346	Liver_fluphenazine_High_3hr_Single	High	3 hr	NA	A5583
fluphenazine	R-RNO-112409	Single	reactome2chem	NA	NA	0	Q64346	Liver_fluphenazine_High_3hr_Single	High	3 hr	NA	A5584
fluphenazine	R-RNO-3000471	Repeat	reactome2chem	NA	NA	0.0487608406469194	Q6IMX5	Liver_fluphenazine_High_4day_Repeat	High	4 day	NA	A5585
fluphenazine	R-RNO-1170546	Repeat	reactome2chem	NA	NA	0.023215696684555	P05710	Liver_fluphenazine_High_4day_Repeat	High	4 day	NA	A5586
fluphenazine	R-RNO-168188	Repeat	reactome2chem	NA	NA	0.00927445737142107	Q6IMX5	Liver_fluphenazine_High_4day_Repeat	High	4 day	NA	A5587
fluphenazine	R-RNO-1236973	Repeat	reactome2chem	NA	NA	0.00927445737142107	Q6IMX5	Liver_fluphenazine_High_4day_Repeat	High	4 day	NA	A5588
fluphenazine	R-RNO-561048	Repeat	reactome2chem	NA	NA	0.00927445737142107	Q9R1U7	Liver_fluphenazine_High_4day_Repeat	High	4 day	NA	A5589
fluphenazine	R-RNO-561048	Repeat	reactome2chem	NA	NA	0.0258642240998867	Q9R1U7	Liver_fluphenazine_High_8day_Repeat	High	8 day	NA	A5590
fluphenazine	R-RNO-1236973	Repeat	reactome2chem	NA	NA	0.0258642240998867	Q6IMX5	Liver_fluphenazine_High_8day_Repeat	High	8 day	NA	A5591
fluphenazine	R-RNO-168188	Repeat	reactome2chem	NA	NA	0.0258642240998867	Q6IMX5	Liver_fluphenazine_High_8day_Repeat	High	8 day	NA	A5592
fluphenazine	R-RNO-163765	Single	reactome2chem	NA	NA	0.0004449721683007	G3V888 G3V9G4 P12785	Liver_fluphenazine_High_9hr_Single	High	9 hr	NA	A5593
fluphenazine	R-RNO-75105	Single	reactome2chem	NA	NA	9.42446152713358e-05	G3V888 G3V9G4 P12785	Liver_fluphenazine_High_9hr_Single	High	9 hr	NA	A5594
fluphenazine	R-RNO-2426168	Single	reactome2chem	NA	NA	3.74728189919375e-05	O35760 P12785 P56720 Q9Z2Z8	Liver_fluphenazine_High_9hr_Single	High	9 hr	NA	A5595
fluphenazine	R-RNO-1566948	Repeat	reactome2chem	NA	NA	0.00388964567869825	P16636	Liver_fluphenazine_Low_15day_Repeat	Low	15 day	NA	A5596
fluphenazine	R-RNO-2243919	Repeat	reactome2chem	NA	NA	0.002365379999195	P16636	Liver_fluphenazine_Low_15day_Repeat	Low	15 day	NA	A5597
fluphenazine	R-RNO-69205	Single	reactome2chem	NA	NA	0.00265882216793521	P39951 Q4KLN6	Liver_fluphenazine_Low_24hr_Single	Low	24 hr	NA	A5598
fluphenazine	R-RNO-2980767	Single	reactome2chem	NA	NA	0.000546533872789624	P30277 P39951	Liver_fluphenazine_Low_24hr_Single	Low	24 hr	NA	A5599
fluphenazine	R-RNO-2514853	Single	reactome2chem	NA	NA	0.00458972493417387	P30277 P39951	Liver_fluphenazine_Low_24hr_Single	Low	24 hr	NA	A5600
fluphenazine	R-RNO-69478	Single	reactome2chem	NA	NA	0.000138520539379074	P30277 P39951	Liver_fluphenazine_Low_24hr_Single	Low	24 hr	NA	A5601
fluphenazine	R-RNO-4419969	Single	reactome2chem	NA	NA	0.000546533872789624	P30277 P39951	Liver_fluphenazine_Low_24hr_Single	Low	24 hr	NA	A5602
fluphenazine	R-RNO-2299718	Single	reactome2chem	NA	NA	0.020487785379185	P30277 P39951	Liver_fluphenazine_Low_24hr_Single	Low	24 hr	NA	A5603
fluphenazine	R-RNO-3301854	Single	reactome2chem	NA	NA	0.0433900567302229	P30277 P39951	Liver_fluphenazine_Low_24hr_Single	Low	24 hr	NA	A5604
fluphenazine	R-RNO-2465910	Single	reactome2chem	NA	NA	0.00724388357093556	P30277 P39951	Liver_fluphenazine_Low_24hr_Single	Low	24 hr	NA	A5605
fluphenazine	R-RNO-75035	Single	reactome2chem	NA	NA	0.00724388357093556	P30277 P39951	Liver_fluphenazine_Low_24hr_Single	Low	24 hr	NA	A5606
fluphenazine	R-RNO-176417	Single	reactome2chem	NA	NA	0.000546533872789624	P30277 P39951	Liver_fluphenazine_Low_24hr_Single	Low	24 hr	NA	A5607
fluphenazine	R-RNO-113507	Single	reactome2chem	NA	NA	0.000546533872789624	P30277 P39951	Liver_fluphenazine_Low_24hr_Single	Low	24 hr	NA	A5608
fluphenazine	R-RNO-176408	Single	reactome2chem	NA	NA	5.41398221523609e-06	D3ZUW6 G3V802 P30277 P39951	Liver_fluphenazine_Low_24hr_Single	Low	24 hr	NA	A5609
fluphenazine	R-RNO-69273	Single	reactome2chem	NA	NA	0.000749651099827863	G3V802 P30277 P39951	Liver_fluphenazine_Low_24hr_Single	Low	24 hr	NA	A5610
fluphenazine	R-RNO-176412	Single	reactome2chem	NA	NA	8.42851462836645e-05	D3ZUW6 P30277 P39951	Liver_fluphenazine_Low_24hr_Single	Low	24 hr	NA	A5611
fluphenazine	R-RNO-380320	Single	reactome2chem	NA	NA	0.00458972493417387	P30277 P39951	Liver_fluphenazine_Low_24hr_Single	Low	24 hr	NA	A5612
fluphenazine	R-RNO-113510	Single	reactome2chem	NA	NA	0.00265882216793521	P39951 Q4KLN6	Liver_fluphenazine_Low_24hr_Single	Low	24 hr	NA	A5613
fluphenazine	R-RNO-174048	Single	reactome2chem	NA	NA	0.000294697785455685	D3ZUW6 P30277 P39951	Liver_fluphenazine_Low_24hr_Single	Low	24 hr	NA	A5614
fluphenazine	R-RNO-162658	Single	reactome2chem	NA	NA	0.00134773795884786	P30277 P39951	Liver_fluphenazine_Low_24hr_Single	Low	24 hr	NA	A5615
fluphenazine	R-RNO-210747	Single	reactome2chem	NA	NA	0.00155735524806962	D3ZM89	Liver_fluphenazine_Low_3hr_Single	Low	3 hr	NA	A5616
fluphenazine	R-RNO-210745	Single	reactome2chem	NA	NA	0.028651163995964	D3ZM89	Liver_fluphenazine_Low_3hr_Single	Low	3 hr	NA	A5617
fluphenazine	R-RNO-176417	Single	reactome2chem	NA	NA	0.00195249656658024	P30277 P39951	Liver_fluphenazine_Middle_24hr_Single	Middle	24 hr	NA	A5618
fluphenazine	R-RNO-69273	Single	reactome2chem	NA	NA	0.00373703942530913	G3V802 P30277 P39951	Liver_fluphenazine_Middle_24hr_Single	Middle	24 hr	NA	A5619
fluphenazine	R-RNO-113510	Single	reactome2chem	NA	NA	0.00938059981350851	P39951 Q4KLN6	Liver_fluphenazine_Middle_24hr_Single	Middle	24 hr	NA	A5620
fluphenazine	R-RNO-2980767	Single	reactome2chem	NA	NA	0.00195249656658024	P30277 P39951	Liver_fluphenazine_Middle_24hr_Single	Middle	24 hr	NA	A5621
fluphenazine	R-RNO-162658	Single	reactome2chem	NA	NA	0.0047847535604328	P30277 P39951	Liver_fluphenazine_Middle_24hr_Single	Middle	24 hr	NA	A5622
fluphenazine	R-RNO-174048	Single	reactome2chem	NA	NA	0.00148873188263312	D3ZUW6 P30277 P39951	Liver_fluphenazine_Middle_24hr_Single	Middle	24 hr	NA	A5623
fluphenazine	R-RNO-176408	Single	reactome2chem	NA	NA	3.99677379544005e-05	D3ZUW6 G3V802 P30277 P39951	Liver_fluphenazine_Middle_24hr_Single	Middle	24 hr	NA	A5624
fluphenazine	R-RNO-380320	Single	reactome2chem	NA	NA	0.016092425286643	P30277 P39951	Liver_fluphenazine_Middle_24hr_Single	Middle	24 hr	NA	A5625
fluphenazine	R-RNO-4419969	Single	reactome2chem	NA	NA	0.00195249656658024	P30277 P39951	Liver_fluphenazine_Middle_24hr_Single	Middle	24 hr	NA	A5626
fluphenazine	R-RNO-69478	Single	reactome2chem	NA	NA	0.000497980916587591	P30277 P39951	Liver_fluphenazine_Middle_24hr_Single	Middle	24 hr	NA	A5627
fluphenazine	R-RNO-69205	Single	reactome2chem	NA	NA	0.00938059981350851	P39951 Q4KLN6	Liver_fluphenazine_Middle_24hr_Single	Middle	24 hr	NA	A5628
fluphenazine	R-RNO-176412	Single	reactome2chem	NA	NA	0.000431499182662545	D3ZUW6 P30277 P39951	Liver_fluphenazine_Middle_24hr_Single	Middle	24 hr	NA	A5629
fluphenazine	R-RNO-75035	Single	reactome2chem	NA	NA	0.0252409784342966	P30277 P39951	Liver_fluphenazine_Middle_24hr_Single	Middle	24 hr	NA	A5630
fluphenazine	R-RNO-2465910	Single	reactome2chem	NA	NA	0.0252409784342966	P30277 P39951	Liver_fluphenazine_Middle_24hr_Single	Middle	24 hr	NA	A5631
fluphenazine	R-RNO-2514853	Single	reactome2chem	NA	NA	0.016092425286643	P30277 P39951	Liver_fluphenazine_Middle_24hr_Single	Middle	24 hr	NA	A5632
fluphenazine	R-RNO-113507	Single	reactome2chem	NA	NA	0.00195249656658024	P30277 P39951	Liver_fluphenazine_Middle_24hr_Single	Middle	24 hr	NA	A5633
fluphenazine	R-RNO-113510	Repeat	reactome2chem	NA	NA	0.00453407775804487	Q4KLN6	Liver_fluphenazine_Middle_4day_Repeat	Middle	4 day	NA	A5634
fluphenazine	R-RNO-499943	Repeat	reactome2chem	NA	NA	0.0185853532506187	Q4KLN6	Liver_fluphenazine_Middle_4day_Repeat	Middle	4 day	NA	A5635
fluphenazine	R-RNO-69205	Repeat	reactome2chem	NA	NA	0.00453407775804487	Q4KLN6	Liver_fluphenazine_Middle_4day_Repeat	Middle	4 day	NA	A5636
fluphenazine	R-RNO-210745	Single	reactome2chem	NA	NA	0.00732307529181556	D3ZM89	Liver_fluphenazine_Middle_6hr_Single	Middle	6 hr	NA	A5637
fluphenazine	R-RNO-210747	Single	reactome2chem	NA	NA	0.000371919583860465	D3ZM89	Liver_fluphenazine_Middle_6hr_Single	Middle	6 hr	NA	A5638
fluphenazine	R-RNO-1655829	Single	reactome2chem	NA	NA	0.0074695693665883	P56720	Liver_fluphenazine_Middle_9hr_Single	Middle	9 hr	NA	A5639
fluphenazine	R-RNO-2426168	Single	reactome2chem	NA	NA	0.0256782263647087	P56720	Liver_fluphenazine_Middle_9hr_Single	Middle	9 hr	NA	A5640
flutamide	R-RNO-163765	Single	reactome2chem	NA	NA	0.00144599459580332	G3V888 G3V9G4 P12785	Liver_flutamide_High_6hr_Single	High	6 hr	NA	A5641
flutamide	R-RNO-75105	Single	reactome2chem	NA	NA	0.000312714177573467	G3V888 G3V9G4 P12785	Liver_flutamide_High_6hr_Single	High	6 hr	NA	A5642
flutamide	R-RNO-210747	Single	reactome2chem	NA	NA	0.0353778565678577	D3ZM89	Liver_flutamide_High_6hr_Single	High	6 hr	NA	A5643
flutamide	R-RNO-168188	Repeat	reactome2chem	NA	NA	0.035824425094322	Q6IMX5	Liver_flutamide_High_8day_Repeat	High	8 day	NA	A5644
flutamide	R-RNO-561048	Repeat	reactome2chem	NA	NA	0.035824425094322	Q9R1U7	Liver_flutamide_High_8day_Repeat	High	8 day	NA	A5645
flutamide	R-RNO-1236973	Repeat	reactome2chem	NA	NA	0.035824425094322	Q6IMX5	Liver_flutamide_High_8day_Repeat	High	8 day	NA	A5646
flutamide	R-RNO-1566948	Repeat	reactome2chem	NA	NA	0.0156215799797005	P16636	Liver_flutamide_Low_15day_Repeat	Low	15 day	NA	A5647
flutamide	R-RNO-2243919	Repeat	reactome2chem	NA	NA	0.00963562084820646	P16636	Liver_flutamide_Low_15day_Repeat	Low	15 day	NA	A5648
flutamide	R-RNO-210747	Single	reactome2chem	NA	NA	0.000813363718451753	D3ZM89	Liver_flutamide_Low_6hr_Single	Low	6 hr	NA	A5649
flutamide	R-RNO-210745	Single	reactome2chem	NA	NA	0.0155258911236119	D3ZM89	Liver_flutamide_Low_6hr_Single	Low	6 hr	NA	A5650
flutamide	R-RNO-168188	Repeat	reactome2chem	NA	NA	0.0181170740671429	Q6IMX5	Liver_flutamide_Middle_15day_Repeat	Middle	15 day	NA	A5651
flutamide	R-RNO-1236973	Repeat	reactome2chem	NA	NA	0.0181170740671429	Q6IMX5	Liver_flutamide_Middle_15day_Repeat	Middle	15 day	NA	A5652
flutamide	R-RNO-70153	Single	reactome2chem	NA	NA	0.0316221411566725	P43428	Liver_flutamide_Middle_24hr_Single	Middle	24 hr	NA	A5653
flutamide	R-RNO-2243919	Repeat	reactome2chem	NA	NA	0.0237400218170598	P16636	Liver_flutamide_Middle_29day_Repeat	Middle	29 day	NA	A5654
flutamide	R-RNO-1170546	Repeat	reactome2chem	NA	NA	0.00814304757856574	P05710	Liver_flutamide_Middle_29day_Repeat	Middle	29 day	NA	A5655
flutamide	R-RNO-1566948	Repeat	reactome2chem	NA	NA	0.0378521340924016	P16636	Liver_flutamide_Middle_29day_Repeat	Middle	29 day	NA	A5656
flutamide	R-RNO-210747	Single	reactome2chem	NA	NA	0.00119993846666768	D3ZM89	Liver_flutamide_Middle_3hr_Single	Middle	3 hr	NA	A5657
flutamide	R-RNO-210745	Single	reactome2chem	NA	NA	0.0224377535747184	D3ZM89	Liver_flutamide_Middle_3hr_Single	Middle	3 hr	NA	A5658
flutamide	R-RNO-1170546	Repeat	reactome2chem	NA	NA	0.011412322638752	P05710	Liver_flutamide_Middle_4day_Repeat	Middle	4 day	NA	A5659
flutamide	R-RNO-1170546	Repeat	reactome2chem	NA	NA	0.0476824720627074	P05710	Liver_flutamide_Middle_8day_Repeat	Middle	8 day	NA	A5660
flutamide	R-RNO-168188	Repeat	reactome2chem	NA	NA	0.0159816461336459	Q6IMX5	Liver_flutamide_Middle_8day_Repeat	Middle	8 day	NA	A5661
flutamide	R-RNO-561048	Repeat	reactome2chem	NA	NA	0.0159816461336459	Q9R1U7	Liver_flutamide_Middle_8day_Repeat	Middle	8 day	NA	A5662
flutamide	R-RNO-1236973	Repeat	reactome2chem	NA	NA	0.0159816461336459	Q6IMX5	Liver_flutamide_Middle_8day_Repeat	Middle	8 day	NA	A5663
flutamide	R-RNO-210745	Single	reactome2chem	NA	NA	0.0176097635809723	D3ZM89	Liver_flutamide_Middle_9hr_Single	Middle	9 hr	NA	A5664
flutamide	R-RNO-210747	Single	reactome2chem	NA	NA	0.00092861827143456	D3ZM89	Liver_flutamide_Middle_9hr_Single	Middle	9 hr	NA	A5665
furosemide	R-RNO-166016	Repeat	reactome2chem	NA	NA	0.0379483155599051	Q3MID7 Q63691	Liver_furosemide_High_15day_Repeat	High	15 day	NA	A5666
furosemide	R-RNO-166020	Repeat	reactome2chem	NA	NA	0.0133787360230919	Q3MID7 Q63691	Liver_furosemide_High_15day_Repeat	High	15 day	NA	A5667
furosemide	R-RNO-176417	Single	reactome2chem	NA	NA	0	P30277 P39951 Q62623	Liver_furosemide_High_24hr_Single	High	24 hr	NA	A5668
furosemide	R-RNO-69478	Single	reactome2chem	NA	NA	0.0397879078592871	P30277 P39951	Liver_furosemide_High_24hr_Single	High	24 hr	NA	A5669
furosemide	R-RNO-174048	Single	reactome2chem	NA	NA	0.00254077564484201	D3ZUW6 P30277 P39951 Q62623	Liver_furosemide_High_24hr_Single	High	24 hr	NA	A5670
furosemide	R-RNO-176408	Single	reactome2chem	NA	NA	0.000118272090586486	D3ZUW6 G3V802 P30277 P39951 Q62623	Liver_furosemide_High_24hr_Single	High	24 hr	NA	A5671
furosemide	R-RNO-69231	Single	reactome2chem	NA	NA	0.0482867305825551	P39948	Liver_furosemide_High_6hr_Single	High	6 hr	NA	A5672
furosemide	R-RNO-210747	Repeat	reactome2chem	NA	NA	0.0179224277833334	D3ZM89	Liver_furosemide_High_8day_Repeat	High	8 day	NA	A5673
furosemide	R-RNO-1247673	Repeat	reactome2chem	NA	NA	2.52609716095358e-05	P01946 P02091 P11517 Q63910	Liver_furosemide_High_8day_Repeat	High	8 day	NA	A5674
furosemide	R-RNO-2168880	Repeat	reactome2chem	NA	NA	0.000123534315540309	P01946 P02091 P11517 Q63910	Liver_furosemide_High_8day_Repeat	High	8 day	NA	A5675
furosemide	R-RNO-1237044	Repeat	reactome2chem	NA	NA	2.52609716095358e-05	P01946 P02091 P11517 Q63910	Liver_furosemide_High_8day_Repeat	High	8 day	NA	A5676
furosemide	R-RNO-265473	Single	reactome2chem	NA	NA	0.0206413957248834	P58428 Q99PE7	Liver_furosemide_High_9hr_Single	High	9 hr	NA	A5677
furosemide	R-RNO-1170546	Single	reactome2chem	NA	NA	0.0464240621331101	P05710	Liver_furosemide_High_9hr_Single	High	9 hr	NA	A5678
furosemide	R-RNO-176412	Single	reactome2chem	NA	NA	0.012353518798202	D3ZUW6 P30277 P39951	Liver_furosemide_Middle_24hr_Single	Middle	24 hr	NA	A5679
furosemide	R-RNO-4419969	Single	reactome2chem	NA	NA	0.0266818108101029	P30277 P39951	Liver_furosemide_Middle_24hr_Single	Middle	24 hr	NA	A5680
furosemide	R-RNO-69478	Single	reactome2chem	NA	NA	0.00697591658351224	P30277 P39951	Liver_furosemide_Middle_24hr_Single	Middle	24 hr	NA	A5681
furosemide	R-RNO-176417	Single	reactome2chem	NA	NA	0.00040728517464869	P30277 P39951 Q62623	Liver_furosemide_Middle_24hr_Single	Middle	24 hr	NA	A5682
furosemide	R-RNO-2980767	Single	reactome2chem	NA	NA	0.0266818108101029	P30277 P39951	Liver_furosemide_Middle_24hr_Single	Middle	24 hr	NA	A5683
furosemide	R-RNO-380320	Single	reactome2chem	NA	NA	0.012353518798202	P30277 P39951 Q4QQV0	Liver_furosemide_Middle_24hr_Single	Middle	24 hr	NA	A5684
furosemide	R-RNO-113507	Single	reactome2chem	NA	NA	0.0266818108101029	P30277 P39951	Liver_furosemide_Middle_24hr_Single	Middle	24 hr	NA	A5685
furosemide	R-RNO-176408	Single	reactome2chem	NA	NA	9.9928107451021e-05	D3ZUW6 G3V802 P30277 P39951 Q62623	Liver_furosemide_Middle_24hr_Single	Middle	24 hr	NA	A5686
furosemide	R-RNO-174048	Single	reactome2chem	NA	NA	0.00245500215572242	D3ZUW6 P30277 P39951 Q62623	Liver_furosemide_Middle_24hr_Single	Middle	24 hr	NA	A5687
furosemide	R-RNO-75105	Single	reactome2chem	NA	NA	0.0149392060897487	P12785	Liver_furosemide_Middle_6hr_Single	Middle	6 hr	NA	A5688
furosemide	R-RNO-3214858	Single	reactome2chem	NA	NA	0.0466216001677948	P39948	Liver_furosemide_Middle_6hr_Single	Middle	6 hr	NA	A5689
furosemide	R-RNO-163765	Single	reactome2chem	NA	NA	0.0240489454723669	P12785	Liver_furosemide_Middle_6hr_Single	Middle	6 hr	NA	A5690
furosemide	R-RNO-199220	Single	reactome2chem	NA	NA	0.00773476424889983	P12785	Liver_furosemide_Middle_6hr_Single	Middle	6 hr	NA	A5691
furosemide	R-RNO-69231	Single	reactome2chem	NA	NA	0.0267063998102979	P39948	Liver_furosemide_Middle_6hr_Single	Middle	6 hr	NA	A5692
furosemide	R-RNO-1170546	Repeat	reactome2chem	NA	NA	0.0425068351405933	P05710	Liver_furosemide_Middle_8day_Repeat	Middle	8 day	NA	A5693
furosemide	R-RNO-210747	Repeat	reactome2chem	NA	NA	0.00238485973474774	D3ZM89	Liver_furosemide_Middle_8day_Repeat	Middle	8 day	NA	A5694
furosemide	R-RNO-210745	Repeat	reactome2chem	NA	NA	0.0425068351405933	D3ZM89	Liver_furosemide_Middle_8day_Repeat	Middle	8 day	NA	A5695
furosemide	R-RNO-1170546	Single	reactome2chem	NA	NA	0.0275108889655748	P05710	Liver_furosemide_Middle_9hr_Single	Middle	9 hr	NA	A5696
furosemide	R-RNO-210747	Single	reactome2chem	NA	NA	0.0105252162187016	D3ZM89	Liver_furosemide_Middle_9hr_Single	Middle	9 hr	NA	A5697
galactosamine	R-RNO-202430	Single	reactome2chem	NA	NA	0	Q6AYB1 Q6MG98 Q6MGA0 Q9TQA6	Liver_galactosamine_High_24hr_Single	High	24 hr	NA	A5698
galactosamine	R-RNO-199418	Single	reactome2chem	NA	NA	0	Q9WTQ6	Liver_galactosamine_High_24hr_Single	High	24 hr	NA	A5699
galactosamine	R-RNO-1566977	Single	reactome2chem	NA	NA	0	P16573 P49134	Liver_galactosamine_High_24hr_Single	High	24 hr	NA	A5700
galactosamine	R-RNO-193634	Single	reactome2chem	NA	NA	0	Q5XI73 Q9JK11	Liver_galactosamine_High_24hr_Single	High	24 hr	NA	A5701
galactosamine	R-RNO-1482883	Single	reactome2chem	NA	NA	0	Q5FVP8 Q8R431	Liver_galactosamine_High_24hr_Single	High	24 hr	NA	A5702
galactosamine	R-RNO-196108	Single	reactome2chem	NA	NA	0	D3ZN38 P07943	Liver_galactosamine_High_24hr_Single	High	24 hr	NA	A5703
galactosamine	R-RNO-163765	Single	reactome2chem	NA	NA	0	G3V888 G3V9G4 P12785 P12928	Liver_galactosamine_High_24hr_Single	High	24 hr	NA	A5704
galactosamine	R-RNO-75105	Single	reactome2chem	NA	NA	0	G3V888 G3V9G4 P12785 P32089	Liver_galactosamine_High_24hr_Single	High	24 hr	NA	A5705
galactosamine	R-RNO-2029481	Single	reactome2chem	NA	NA	0	B0K007 P27645 Q07014 Q63203 Q6P6U0	Liver_galactosamine_High_24hr_Single	High	24 hr	NA	A5706
galactosamine	R-RNO-70370	Single	reactome2chem	NA	NA	0	P43424 Q499Q4 Q5RKH2	Liver_galactosamine_High_24hr_Single	High	24 hr	NA	A5707
galactosamine	R-RNO-2160916	Single	reactome2chem	NA	NA	0	D3ZD19 G3V7P9 O70509	Liver_galactosamine_High_24hr_Single	High	24 hr	NA	A5708
galactosamine	R-RNO-427652	Single	reactome2chem	NA	NA	0	Q63488 Q9JJP0	Liver_galactosamine_High_24hr_Single	High	24 hr	NA	A5709
galactosamine	R-RNO-399719	Single	reactome2chem	NA	NA	0	D3ZVH5 P15791	Liver_galactosamine_High_24hr_Single	High	24 hr	NA	A5710
galactosamine	R-RNO-112409	Single	reactome2chem	NA	NA	0	Q64346	Liver_galactosamine_High_3hr_Single	High	3 hr	NA	A5711
galactosamine	R-RNO-380108	Single	reactome2chem	NA	NA	0.0112796072215583	D3ZVM9 G3V7I1 O89039 P14844 P30348 P48973 P50229 Q6AXU5 Q8K4B1 Q9QXY8	Liver_galactosamine_High_6hr_Single	High	6 hr	NA	A5712
galactosamine	R-RNO-200425	Single	reactome2chem	NA	NA	0.0396017368711328	P32198	Liver_galactosamine_High_9hr_Single	High	9 hr	NA	A5713
galactosamine	R-RNO-499943	Single	reactome2chem	NA	NA	0.0433786294033888	Q4KLN6	Liver_galactosamine_Low_24hr_Single	Low	24 hr	NA	A5714
galactosamine	R-RNO-113510	Single	reactome2chem	NA	NA	0.0110249726392094	Q4KLN6	Liver_galactosamine_Low_24hr_Single	Low	24 hr	NA	A5715
galactosamine	R-RNO-69205	Single	reactome2chem	NA	NA	0.0110249726392094	Q4KLN6	Liver_galactosamine_Low_24hr_Single	Low	24 hr	NA	A5716
galactosamine	R-RNO-2682334	Single	reactome2chem	NA	NA	0.0261041993795719	P97553	Liver_galactosamine_Low_3hr_Single	Low	3 hr	NA	A5717
