NAME	BARCODE	TEST_TYPE	SINGLE_REPEAT_TYPE	ADMINISTRATION_ROUTE_TYPE	SACRIFICE_PERIOD	DOSE	DOSE_LEVEL	CATEGORY	VALUE
4024	CLOMIPRAMINE	3017515022	in vivo	Single	Gavage	3 hr	0	Control	MECHANISM	Prolong/enhance neural transmission
4025	CLOMIPRAMINE	3017557020	in vivo	Repeat	Gavage	29 day	0	Control	MECHANISM	Prolong/enhance neural transmission
4026	CLOMIPRAMINE	3017524022	in vivo	Repeat	Gavage	29 day	100	High	MECHANISM	Prolong/enhance neural transmission
4027	CLOMIPRAMINE	3017524021	in vivo	Repeat	Gavage	29 day	30	Middle	MECHANISM	Prolong/enhance neural transmission
4028	CLOMIPRAMINE	3017524018	in vivo	Repeat	Gavage	29 day	10	Low	MECHANISM	Prolong/enhance neural transmission
4029	CLOMIPRAMINE	3017515027	in vivo	Single	Gavage	3 hr	10	Low	MECHANISM	Prolong/enhance neural transmission
4030	CLOMIPRAMINE	3017518004	in vivo	Single	Gavage	9 hr	0	Control	MECHANISM	Prolong/enhance neural transmission
4031	CLOMIPRAMINE	3017555004	in vivo	Repeat	Gavage	4 day	0	Control	MECHANISM	Prolong/enhance neural transmission
4032	CLOMIPRAMINE	3017524028	in vivo	Repeat	Gavage	8 day	0	Control	MECHANISM	Prolong/enhance neural transmission
4033	CLOMIPRAMINE	3017555013	in vivo	Repeat	Gavage	8 day	100	High	MECHANISM	Prolong/enhance neural transmission
4034	CLOMIPRAMINE	3017518020	in vivo	Single	Gavage	24 hr	10	Low	MECHANISM	Prolong/enhance neural transmission
4035	CLOMIPRAMINE	3017516012	in vivo	Single	Gavage	6 hr	100	High	MECHANISM	Prolong/enhance neural transmission
4036	CLOMIPRAMINE	3017524008	in vivo	Repeat	Gavage	15 day	30	Middle	MECHANISM	Prolong/enhance neural transmission
4037	CLOMIPRAMINE	3017524014	in vivo	Repeat	Gavage	29 day	0	Control	MECHANISM	Prolong/enhance neural transmission
4038	CLOMIPRAMINE	3017557019	in vivo	Repeat	Gavage	15 day	100	High	MECHANISM	Prolong/enhance neural transmission
4039	CLOMIPRAMINE	3017525006	in vivo	Repeat	Gavage	8 day	30	Middle	MECHANISM	Prolong/enhance neural transmission
4040	CLOMIPRAMINE	3017524024	in vivo	Repeat	Gavage	29 day	100	High	MECHANISM	Prolong/enhance neural transmission
4041	CLOMIPRAMINE	3017515023	in vivo	Single	Gavage	3 hr	0	Control	MECHANISM	Prolong/enhance neural transmission
4042	CLOMIPRAMINE	3017515024	in vivo	Single	Gavage	3 hr	0	Control	MECHANISM	Prolong/enhance neural transmission
4043	CLOMIPRAMINE	3017516003	in vivo	Single	Gavage	6 hr	0	Control	MECHANISM	Prolong/enhance neural transmission
4044	CLOMIPRAMINE	3017525003	in vivo	Repeat	Gavage	8 day	10	Low	MECHANISM	Prolong/enhance neural transmission
4045	CLOMIPRAMINE	3017555002	in vivo	Repeat	Gavage	4 day	0	Control	MECHANISM	Prolong/enhance neural transmission
4046	CLOMIPRAMINE	3017518009	in vivo	Single	Gavage	9 hr	10	Low	MECHANISM	Prolong/enhance neural transmission
4047	CLOMIPRAMINE	3017555014	in vivo	Repeat	Gavage	8 day	100	High	MECHANISM	Prolong/enhance neural transmission
4048	CLOMIPRAMINE	3017557018	in vivo	Repeat	Gavage	15 day	0	Control	MECHANISM	Prolong/enhance neural transmission
4049	CLOMIPRAMINE	3017524012	in vivo	Repeat	Gavage	15 day	100	High	MECHANISM	Prolong/enhance neural transmission
4050	CLOMIPRAMINE	3017524007	in vivo	Repeat	Gavage	15 day	30	Middle	MECHANISM	Prolong/enhance neural transmission
4051	CLOMIPRAMINE	3017555012	in vivo	Repeat	Gavage	8 day	30	Middle	MECHANISM	Prolong/enhance neural transmission
4052	CLOMIPRAMINE	3017518023	in vivo	Single	Gavage	24 hr	30	Middle	MECHANISM	Prolong/enhance neural transmission
4053	CLOMIPRAMINE	3017525004	in vivo	Repeat	Gavage	8 day	30	Middle	MECHANISM	Prolong/enhance neural transmission
4054	CLOMIPRAMINE	3017516010	in vivo	Single	Gavage	6 hr	30	Middle	MECHANISM	Prolong/enhance neural transmission
4055	CLOMIPRAMINE	3017515025	in vivo	Single	Gavage	3 hr	10	Low	MECHANISM	Prolong/enhance neural transmission
4056	CLOMIPRAMINE	3017523026	in vivo	Repeat	Gavage	4 day	10	Low	MECHANISM	Prolong/enhance neural transmission
4057	CLOMIPRAMINE	3017555003	in vivo	Repeat	Gavage	4 day	0	Control	MECHANISM	Prolong/enhance neural transmission
4058	CLOMIPRAMINE	3017516007	in vivo	Single	Gavage	6 hr	10	Low	MECHANISM	Prolong/enhance neural transmission
4059	CLOMIPRAMINE	3017518014	in vivo	Single	Gavage	9 hr	100	High	MECHANISM	Prolong/enhance neural transmission
4060	CLOMIPRAMINE	3017518019	in vivo	Single	Gavage	24 hr	10	Low	MECHANISM	Prolong/enhance neural transmission
4061	CLOMIPRAMINE	3017518017	in vivo	Single	Gavage	24 hr	0	Control	MECHANISM	Prolong/enhance neural transmission
4062	CLOMIPRAMINE	3017518018	in vivo	Single	Gavage	24 hr	0	Control	MECHANISM	Prolong/enhance neural transmission
4063	CLOMIPRAMINE	3017516002	in vivo	Single	Gavage	3 hr	100	High	MECHANISM	Prolong/enhance neural transmission
4064	CLOMIPRAMINE	3017515028	in vivo	Single	Gavage	3 hr	30	Middle	MECHANISM	Prolong/enhance neural transmission
4065	CLOMIPRAMINE	3017518012	in vivo	Single	Gavage	9 hr	30	Middle	MECHANISM	Prolong/enhance neural transmission
4066	CLOMIPRAMINE	3017518022	in vivo	Single	Gavage	24 hr	30	Middle	MECHANISM	Prolong/enhance neural transmission
4067	CLOMIPRAMINE	3017515029	in vivo	Single	Gavage	3 hr	30	Middle	MECHANISM	Prolong/enhance neural transmission
4068	CLOMIPRAMINE	3017516011	in vivo	Single	Gavage	6 hr	30	Middle	MECHANISM	Prolong/enhance neural transmission
4069	CLOMIPRAMINE	3017557021	in vivo	Repeat	Gavage	29 day	10	Low	MECHANISM	Prolong/enhance neural transmission
4070	CLOMIPRAMINE	3017516006	in vivo	Single	Gavage	6 hr	10	Low	MECHANISM	Prolong/enhance neural transmission
4071	CLOMIPRAMINE	3017555005	in vivo	Repeat	Gavage	4 day	10	Low	MECHANISM	Prolong/enhance neural transmission
4072	CLOMIPRAMINE	3017525002	in vivo	Repeat	Gavage	8 day	10	Low	MECHANISM	Prolong/enhance neural transmission
4073	CLOMIPRAMINE	3017518006	in vivo	Single	Gavage	9 hr	0	Control	MECHANISM	Prolong/enhance neural transmission
4074	CLOMIPRAMINE	3017518016	in vivo	Single	Gavage	24 hr	0	Control	MECHANISM	Prolong/enhance neural transmission
4075	CLOMIPRAMINE	3017518021	in vivo	Single	Gavage	24 hr	10	Low	MECHANISM	Prolong/enhance neural transmission
4076	CLOMIPRAMINE	3017557017	in vivo	Repeat	Gavage	15 day	0	Control	MECHANISM	Prolong/enhance neural transmission
4077	CLOMIPRAMINE	3017518026	in vivo	Single	Gavage	24 hr	100	High	MECHANISM	Prolong/enhance neural transmission
4078	CLOMIPRAMINE	3017523028	in vivo	Repeat	Gavage	4 day	30	Middle	MECHANISM	Prolong/enhance neural transmission
4079	CLOMIPRAMINE	3017555006	in vivo	Repeat	Gavage	4 day	30	Middle	MECHANISM	Prolong/enhance neural transmission
4080	CLOMIPRAMINE	3017555007	in vivo	Repeat	Gavage	4 day	30	Middle	MECHANISM	Prolong/enhance neural transmission
4081	CLOMIPRAMINE	3017543025	in vivo	Single	Gavage	3 hr	30	Middle	MECHANISM	Prolong/enhance neural transmission
4082	CLOMIPRAMINE	3017516014	in vivo	Single	Gavage	6 hr	100	High	MECHANISM	Prolong/enhance neural transmission
4083	CLOMIPRAMINE	3017518013	in vivo	Single	Gavage	9 hr	100	High	MECHANISM	Prolong/enhance neural transmission
4084	CLOMIPRAMINE	3017524006	in vivo	Repeat	Gavage	15 day	10	Low	MECHANISM	Prolong/enhance neural transmission
4085	CLOMIPRAMINE	3017518010	in vivo	Single	Gavage	9 hr	30	Middle	MECHANISM	Prolong/enhance neural transmission
4086	CLOMIPRAMINE	3017518024	in vivo	Single	Gavage	24 hr	30	Middle	MECHANISM	Prolong/enhance neural transmission
4087	CLOMIPRAMINE	3017518007	in vivo	Single	Gavage	9 hr	10	Low	MECHANISM	Prolong/enhance neural transmission
4088	CLOMIPRAMINE	3017516001	in vivo	Single	Gavage	3 hr	100	High	MECHANISM	Prolong/enhance neural transmission
4089	CLOMIPRAMINE	3017515030	in vivo	Single	Gavage	3 hr	100	High	MECHANISM	Prolong/enhance neural transmission
4090	CLOMIPRAMINE	3017518027	in vivo	Single	Gavage	24 hr	100	High	MECHANISM	Prolong/enhance neural transmission
4091	CLOMIPRAMINE	3017524017	in vivo	Repeat	Gavage	29 day	10	Low	MECHANISM	Prolong/enhance neural transmission
4092	CLOMIPRAMINE	3017515026	in vivo	Single	Gavage	3 hr	10	Low	MECHANISM	Prolong/enhance neural transmission
4093	CLOMIPRAMINE	3017524001	in vivo	Repeat	Gavage	15 day	0	Control	MECHANISM	Prolong/enhance neural transmission
4094	CLOMIPRAMINE	3017555010	in vivo	Repeat	Gavage	8 day	0	Control	MECHANISM	Prolong/enhance neural transmission
4095	CLOMIPRAMINE	3017518025	in vivo	Single	Gavage	24 hr	100	High	MECHANISM	Prolong/enhance neural transmission
4096	CLOMIPRAMINE	3017524029	in vivo	Repeat	Gavage	8 day	0	Control	MECHANISM	Prolong/enhance neural transmission
4097	CLOMIPRAMINE	3017516009	in vivo	Single	Gavage	6 hr	30	Middle	MECHANISM	Prolong/enhance neural transmission
4098	CLOMIPRAMINE	3017518015	in vivo	Single	Gavage	9 hr	100	High	MECHANISM	Prolong/enhance neural transmission
4099	CLOMIPRAMINE	3017524005	in vivo	Repeat	Gavage	15 day	10	Low	MECHANISM	Prolong/enhance neural transmission
4100	CLOMIPRAMINE	3017518011	in vivo	Single	Gavage	9 hr	30	Middle	MECHANISM	Prolong/enhance neural transmission
4101	COLCHICINE	3017372005	in vivo	Repeat	Gavage	8 day	0	Control	MECHANISM	Inhibit mitosis
4102	COLCHICINE	3017351008	in vivo	Repeat	Gavage	15 day	5	High	MECHANISM	Inhibit mitosis
4103	COLCHICINE	3017450027	in vivo	Repeat	Gavage	15 day	1.5	Middle	MECHANISM	Inhibit mitosis
4104	COLCHICINE	3017349021	in vivo	Single	Gavage	3 hr	15	High	MECHANISM	Inhibit mitosis
4105	COLCHICINE	3017351021	in vivo	Repeat	Gavage	29 day	5	High	MECHANISM	Inhibit mitosis
4106	COLCHICINE	3017371025	in vivo	Repeat	Gavage	4 day	0	Control	MECHANISM	Inhibit mitosis
4107	COLCHICINE	3017358016	in vivo	Single	Gavage	9 hr	15	High	MECHANISM	Inhibit mitosis
4108	COLCHICINE	3017358023	in vivo	Single	Gavage	24 hr	5	Middle	MECHANISM	Inhibit mitosis
4109	COLCHICINE	3017372016	in vivo	Repeat	Gavage	8 day	5	High	MECHANISM	Inhibit mitosis
4110	COLCHICINE	3017349013	in vivo	Single	Gavage	3 hr	0	Control	MECHANISM	Inhibit mitosis
4111	COLCHICINE	3017349023	in vivo	Single	Gavage	6 hr	0	Control	MECHANISM	Inhibit mitosis
4112	COLCHICINE	3017349020	in vivo	Single	Gavage	3 hr	15	High	MECHANISM	Inhibit mitosis
4113	COLCHICINE	3017358008	in vivo	Single	Gavage	9 hr	1.5	Low	MECHANISM	Inhibit mitosis
4114	COLCHICINE	3017351017	in vivo	Repeat	Gavage	29 day	1.5	Middle	MECHANISM	Inhibit mitosis
4115	COLCHICINE	3017351018	in vivo	Repeat	Gavage	29 day	1.5	Middle	MECHANISM	Inhibit mitosis
4116	COLCHICINE	3017351020	in vivo	Repeat	Gavage	29 day	5	High	MECHANISM	Inhibit mitosis
4117	COLCHICINE	3017372015	in vivo	Repeat	Gavage	8 day	5	High	MECHANISM	Inhibit mitosis
4118	COLCHICINE	3017358024	in vivo	Single	Gavage	24 hr	5	Middle	MECHANISM	Inhibit mitosis
4119	COLCHICINE	3017358013	in vivo	Single	Gavage	9 hr	5	Middle	MECHANISM	Inhibit mitosis
4120	COLCHICINE	3017358020	in vivo	Single	Gavage	24 hr	1.5	Low	MECHANISM	Inhibit mitosis
4121	COLCHICINE	3017351009	in vivo	Repeat	Gavage	15 day	5	High	MECHANISM	Inhibit mitosis
4122	COLCHICINE	3017371026	in vivo	Repeat	Gavage	4 day	0.5	Low	MECHANISM	Inhibit mitosis
4123	COLCHICINE	3017371027	in vivo	Repeat	Gavage	4 day	0.5	Low	MECHANISM	Inhibit mitosis
4124	COLCHICINE	3017350003	in vivo	Single	Gavage	6 hr	15	High	MECHANISM	Inhibit mitosis
4125	COLCHICINE	3017350004	in vivo	Single	Gavage	6 hr	15	High	MECHANISM	Inhibit mitosis
4126	COLCHICINE	3017349015	in vivo	Single	Gavage	3 hr	1.5	Low	MECHANISM	Inhibit mitosis
4127	COLCHICINE	3017372007	in vivo	Repeat	Gavage	8 day	0	Control	MECHANISM	Inhibit mitosis
4128	COLCHICINE	3017372014	in vivo	Repeat	Gavage	8 day	5	High	MECHANISM	Inhibit mitosis
4129	COLCHICINE	3017351006	in vivo	Repeat	Gavage	15 day	1.5	Middle	MECHANISM	Inhibit mitosis
4130	COLCHICINE	3017372013	in vivo	Repeat	Gavage	8 day	1.5	Middle	MECHANISM	Inhibit mitosis
4131	COLCHICINE	3017349012	in vivo	Single	Gavage	3 hr	0	Control	MECHANISM	Inhibit mitosis
4132	COLCHICINE	3017358010	in vivo	Single	Gavage	9 hr	1.5	Low	MECHANISM	Inhibit mitosis
4133	COLCHICINE	3017349028	in vivo	Single	Gavage	6 hr	1.5	Low	MECHANISM	Inhibit mitosis
4134	COLCHICINE	3017358012	in vivo	Single	Gavage	9 hr	5	Middle	MECHANISM	Inhibit mitosis
4135	COLCHICINE	3017349022	in vivo	Single	Gavage	3 hr	15	High	MECHANISM	Inhibit mitosis
4136	COLCHICINE	3017450028	in vivo	Repeat	Gavage	15 day	1.5	Middle	MECHANISM	Inhibit mitosis
4137	COLCHICINE	3017371023	in vivo	Repeat	Gavage	4 day	0	Control	MECHANISM	Inhibit mitosis
4138	COLCHICINE	3017371024	in vivo	Repeat	Gavage	4 day	0	Control	MECHANISM	Inhibit mitosis
4139	COLCHICINE	3017358014	in vivo	Single	Gavage	9 hr	15	High	MECHANISM	Inhibit mitosis
4140	COLCHICINE	3017349016	in vivo	Single	Gavage	3 hr	1.5	Low	MECHANISM	Inhibit mitosis
4141	COLCHICINE	3017350029	in vivo	Repeat	Gavage	15 day	0	Control	MECHANISM	Inhibit mitosis
4142	COLCHICINE	3017349011	in vivo	Single	Gavage	3 hr	0	Control	MECHANISM	Inhibit mitosis
4143	COLCHICINE	3017372003	in vivo	Repeat	Gavage	4 day	5	High	MECHANISM	Inhibit mitosis
4144	COLCHICINE	3017351001	in vivo	Repeat	Gavage	15 day	0	Control	MECHANISM	Inhibit mitosis
4145	COLCHICINE	3017371030	in vivo	Repeat	Gavage	4 day	1.5	Middle	MECHANISM	Inhibit mitosis
4146	COLCHICINE	3017358025	in vivo	Single	Gavage	24 hr	5	Middle	MECHANISM	Inhibit mitosis
4147	COLCHICINE	3017358011	in vivo	Single	Gavage	9 hr	5	Middle	MECHANISM	Inhibit mitosis
4148	COLCHICINE	3017349024	in vivo	Single	Gavage	6 hr	0	Control	MECHANISM	Inhibit mitosis
4149	COLCHICINE	3017351010	in vivo	Repeat	Gavage	15 day	5	High	MECHANISM	Inhibit mitosis
4150	COLCHICINE	3017349017	in vivo	Single	Gavage	3 hr	5	Middle	MECHANISM	Inhibit mitosis
4151	COLCHICINE	3017349018	in vivo	Single	Gavage	3 hr	5	Middle	MECHANISM	Inhibit mitosis
4152	COLCHICINE	3017358007	in vivo	Single	Gavage	9 hr	0	Control	MECHANISM	Inhibit mitosis
4153	COLCHICINE	3017358026	in vivo	Single	Gavage	24 hr	15	High	MECHANISM	Inhibit mitosis
4154	COLCHICINE	3017351022	in vivo	Repeat	Gavage	29 day	5	High	MECHANISM	Inhibit mitosis
4155	COLCHICINE	3017372012	in vivo	Repeat	Gavage	8 day	1.5	Middle	MECHANISM	Inhibit mitosis
4156	COLCHICINE	3017350030	in vivo	Repeat	Gavage	15 day	0	Control	MECHANISM	Inhibit mitosis
4157	COLCHICINE	3017372011	in vivo	Repeat	Gavage	8 day	1.5	Middle	MECHANISM	Inhibit mitosis
4158	COLCHICINE	3017450029	in vivo	Repeat	Gavage	29 day	0.5	Low	MECHANISM	Inhibit mitosis
4159	COLCHICINE	3017351002	in vivo	Repeat	Gavage	15 day	0.5	Low	MECHANISM	Inhibit mitosis
4160	COLCHICINE	3017372010	in vivo	Repeat	Gavage	8 day	0.5	Low	MECHANISM	Inhibit mitosis
4161	COLCHICINE	3017358021	in vivo	Single	Gavage	24 hr	1.5	Low	MECHANISM	Inhibit mitosis
4162	COLCHICINE	3017351013	in vivo	Repeat	Gavage	29 day	0	Control	MECHANISM	Inhibit mitosis
4163	COLCHICINE	3017350002	in vivo	Single	Gavage	6 hr	15	High	MECHANISM	Inhibit mitosis
4164	COLCHICINE	3017358005	in vivo	Single	Gavage	9 hr	0	Control	MECHANISM	Inhibit mitosis
4165	COLCHICINE	3017358006	in vivo	Single	Gavage	9 hr	0	Control	MECHANISM	Inhibit mitosis
4166	COLCHICINE	3017349014	in vivo	Single	Gavage	3 hr	1.5	Low	MECHANISM	Inhibit mitosis
4167	COLCHICINE	3017358018	in vivo	Single	Gavage	24 hr	0	Control	MECHANISM	Inhibit mitosis
4168	COLCHICINE	3017349027	in vivo	Single	Gavage	6 hr	1.5	Low	MECHANISM	Inhibit mitosis
4169	COLCHICINE	3017372001	in vivo	Repeat	Gavage	4 day	1.5	Middle	MECHANISM	Inhibit mitosis
4170	COLCHICINE	3017358009	in vivo	Single	Gavage	9 hr	1.5	Low	MECHANISM	Inhibit mitosis
4171	COLCHICINE	3017450030	in vivo	Repeat	Gavage	29 day	0.5	Low	MECHANISM	Inhibit mitosis
4172	COLCHICINE	3017351014	in vivo	Repeat	Gavage	29 day	0.5	Low	MECHANISM	Inhibit mitosis
4173	COLCHICINE	3017372009	in vivo	Repeat	Gavage	8 day	0.5	Low	MECHANISM	Inhibit mitosis
4174	COLCHICINE	3017410016	in vivo	Single	Gavage	6 hr	5	Middle	MECHANISM	Inhibit mitosis
4175	COLCHICINE	3017351011	in vivo	Repeat	Gavage	29 day	0	Control	MECHANISM	Inhibit mitosis
4176	COLCHICINE	3017349025	in vivo	Single	Gavage	6 hr	0	Control	MECHANISM	Inhibit mitosis
4177	COLCHICINE	3017372006	in vivo	Repeat	Gavage	8 day	0	Control	MECHANISM	Inhibit mitosis
4178	COLCHICINE	3017372004	in vivo	Repeat	Gavage	4 day	5	High	MECHANISM	Inhibit mitosis
4179	COLCHICINE	3017371029	in vivo	Repeat	Gavage	4 day	1.5	Middle	MECHANISM	Inhibit mitosis
4180	COLCHICINE	3017351019	in vivo	Repeat	Gavage	29 day	1.5	Middle	MECHANISM	Inhibit mitosis
4181	COLCHICINE	3017450026	in vivo	Repeat	Gavage	15 day	0.5	Low	MECHANISM	Inhibit mitosis
4182	COLCHICINE	3017358027	in vivo	Single	Gavage	24 hr	15	High	MECHANISM	Inhibit mitosis
4183	COLCHICINE	3017349029	in vivo	Single	Gavage	6 hr	5	Middle	MECHANISM	Inhibit mitosis
4184	COLCHICINE	3017450025	in vivo	Repeat	Gavage	15 day	0.5	Low	MECHANISM	Inhibit mitosis
4185	COLCHICINE	3017358022	in vivo	Single	Gavage	24 hr	1.5	Low	MECHANISM	Inhibit mitosis
4186	COLCHICINE	3017410015	in vivo	Single	Gavage	3 hr	5	Middle	MECHANISM	Inhibit mitosis
4187	COLCHICINE	3017349026	in vivo	Single	Gavage	6 hr	1.5	Low	MECHANISM	Inhibit mitosis
4188	COLCHICINE	3017349030	in vivo	Single	Gavage	6 hr	5	Middle	MECHANISM	Inhibit mitosis
4189	COLCHICINE	3017371028	in vivo	Repeat	Gavage	4 day	0.5	Low	MECHANISM	Inhibit mitosis
4190	COLCHICINE	3017351012	in vivo	Repeat	Gavage	29 day	0	Control	MECHANISM	Inhibit mitosis
4191	COLCHICINE	3017358017	in vivo	Single	Gavage	24 hr	0	Control	MECHANISM	Inhibit mitosis
4192	COLCHICINE	3017372002	in vivo	Repeat	Gavage	4 day	5	High	MECHANISM	Inhibit mitosis
4193	COLCHICINE	3017372008	in vivo	Repeat	Gavage	8 day	0.5	Low	MECHANISM	Inhibit mitosis
4194	COLCHICINE	3017358028	in vivo	Single	Gavage	24 hr	15	High	MECHANISM	Inhibit mitosis
4195	COLCHICINE	3017358019	in vivo	Single	Gavage	24 hr	0	Control	MECHANISM	Inhibit mitosis
4196	COLCHICINE	3017358015	in vivo	Single	Gavage	9 hr	15	High	MECHANISM	Inhibit mitosis
4197	COUMARIN	3017685023	in vivo	Single	Gavage	9 hr	50	Middle	MECHANISM	Inhibit platelet aggregation
4198	COUMARIN	3017685024	in vivo	Single	Gavage	9 hr	50	Middle	MECHANISM	Inhibit platelet aggregation
4199	COUMARIN	3017733030	in vivo	Repeat	Gavage	4 day	15	Low	MECHANISM	Inhibit platelet aggregation
4200	COUMARIN	3017685021	in vivo	Single	Gavage	9 hr	15	Low	MECHANISM	Inhibit platelet aggregation
4201	COUMARIN	3017687025	in vivo	Single	Gavage	6 hr	50	Middle	MECHANISM	Inhibit platelet aggregation
4202	COUMARIN	3017685020	in vivo	Single	Gavage	9 hr	15	Low	MECHANISM	Inhibit platelet aggregation
4203	COUMARIN	3017687019	in vivo	Single	Gavage	6 hr	0	Control	MECHANISM	Inhibit platelet aggregation
4204	COUMARIN	3017685030	in vivo	Single	Gavage	24 hr	0	Control	MECHANISM	Inhibit platelet aggregation
4205	COUMARIN	3017687012	in vivo	Single	Gavage	3 hr	50	Middle	MECHANISM	Inhibit platelet aggregation
4206	COUMARIN	3017686001	in vivo	Single	Gavage	24 hr	0	Control	MECHANISM	Inhibit platelet aggregation
4207	COUMARIN	3017687023	in vivo	Single	Gavage	6 hr	50	Middle	MECHANISM	Inhibit platelet aggregation
4208	COUMARIN	3017733028	in vivo	Repeat	Gavage	4 day	15	Low	MECHANISM	Inhibit platelet aggregation
4209	COUMARIN	3017687013	in vivo	Single	Gavage	3 hr	50	Middle	MECHANISM	Inhibit platelet aggregation
4210	COUMARIN	3017734013	in vivo	Repeat	Gavage	8 day	50	Middle	MECHANISM	Inhibit platelet aggregation
4211	COUMARIN	3017687011	in vivo	Single	Gavage	3 hr	50	Middle	MECHANISM	Inhibit platelet aggregation
4212	COUMARIN	3017687024	in vivo	Single	Gavage	6 hr	50	Middle	MECHANISM	Inhibit platelet aggregation
4213	COUMARIN	3017734012	in vivo	Repeat	Gavage	8 day	15	Low	MECHANISM	Inhibit platelet aggregation
4214	COUMARIN	3017685017	in vivo	Single	Gavage	9 hr	0	Control	MECHANISM	Inhibit platelet aggregation
4215	COUMARIN	3017734014	in vivo	Repeat	Gavage	8 day	50	Middle	MECHANISM	Inhibit platelet aggregation
4216	COUMARIN	3017733029	in vivo	Repeat	Gavage	4 day	15	Low	MECHANISM	Inhibit platelet aggregation
4217	COUMARIN	3017687016	in vivo	Single	Gavage	3 hr	150	High	MECHANISM	Inhibit platelet aggregation
4218	COUMARIN	3017685019	in vivo	Single	Gavage	9 hr	0	Control	MECHANISM	Inhibit platelet aggregation
4219	COUMARIN	3017736010	in vivo	Repeat	Gavage	15 day	15	Low	MECHANISM	Inhibit platelet aggregation
4220	COUMARIN	3017734015	in vivo	Repeat	Gavage	8 day	50	Middle	MECHANISM	Inhibit platelet aggregation
4221	COUMARIN	3017685018	in vivo	Single	Gavage	9 hr	0	Control	MECHANISM	Inhibit platelet aggregation
4222	COUMARIN	3017687017	in vivo	Single	Gavage	6 hr	0	Control	MECHANISM	Inhibit platelet aggregation
4223	COUMARIN	3017687007	in vivo	Single	Gavage	3 hr	0	Control	MECHANISM	Inhibit platelet aggregation
4224	COUMARIN	3017687018	in vivo	Single	Gavage	6 hr	0	Control	MECHANISM	Inhibit platelet aggregation
