Label	CLID	CLSZ	NumAnn	Size	SampleMatch	Phyper	Padj	SampleKeys	Name
R-RNO-176408	Liver_methyldopa_High_4day_Repeat	12	2845	9	4	0.000374946560774875	0.00824882433704725	G3V802 P30277 P39951	Regulation of APC/C activators between G1/S and early anaphase
R-RNO-176408	Liver_simvastatin_High_24hr_Single	48	10490	9	6	0.000909386486262063	0.0445599378268411	D3ZUW6 G3V802 P30277 P39951 Q62623	Regulation of APC/C activators between G1/S and early anaphase
R-RNO-176412	Liver_pemoline_High_24hr_Single	17	4405	7	4	0.000605462563085224	0.0145311015140454	D3ZUW6 P30277 P39951	Phosphorylation of the APC/C
R-RNO-176412	Liver_methyltestosterone_High_24hr_Single	25	3807	7	4	0.000345550557426956	0.0131309211822243	D3ZUW6 P30277 P39951	Phosphorylation of the APC/C
R-RNO-176412	Liver_24dinitrophenol_High_24hr_Single	10	1840	7	4	2.02782837829668e-05	0.000466400527008236	D3ZUW6 P30277 P39951	Phosphorylation of the APC/C
R-RNO-176412	Liver_chlormadinone_Low_4day_Repeat	13	2403	7	4	5.78006737495161e-05	0.00138721616998839	D3ZUW6 P30277 P39951	Phosphorylation of the APC/C
R-RNO-176412	Liver_fluphenazine_Middle_24hr_Single	14	1732	7	4	1.59814512097239e-05	0.000431499182662545	D3ZUW6 P30277 P39951	Phosphorylation of the APC/C
R-RNO-176412	Liver_ethambutol_Middle_24hr_Single	13	4160	7	4	0.000486110417736067	0.014583312532082	D3ZUW6 P30277 P39951	Phosphorylation of the APC/C
R-RNO-176412	Liver_danazol_Middle_24hr_Single	65	6779	7	5	0.000207752380524371	0.0143349142561816	D3ZUW6 P30277 P39951 Q62673	Phosphorylation of the APC/C
R-RNO-176412	Liver_fluphenazine_Low_24hr_Single	9	1193	7	4	3.66457157755063e-06	8.42851462836645e-05	D3ZUW6 P30277 P39951	Phosphorylation of the APC/C
R-RNO-176412	Liver_chlorpropamide_High_24hr_Single	11	1884	7	4	2.22536748337132e-05	0.00048958084634169	D3ZUW6 P30277 P39951	Phosphorylation of the APC/C
R-RNO-176412	Liver_chlorpheniramine_High_24hr_Single	16	5996	7	4	0.00195453041747261	0.0469087300193426	D3ZUW6 P30277 P39951	Phosphorylation of the APC/C
R-RNO-176412	Liver_danazol_Low_24hr_Single	31	5044	7	4	0.00101566186327957	0.0396108126679032	D3ZUW6 P30277 P39951	Phosphorylation of the APC/C
R-RNO-176412	Liver_phenacetin_Low_24hr_Single	18	5619	7	4	0.00152972735194313	0.0397729111505214	D3ZUW6 P30277 P39951	Phosphorylation of the APC/C
R-RNO-176412	Liver_ketoconazole_High_24hr_Single	13	4105	7	4	0.000461873508100958	0.010623090686322	D3ZUW6 P30277 P39951	Phosphorylation of the APC/C
R-RNO-176412	Liver_imipramine_Middle_24hr_Single	13	4991	7	4	0.000975633309690896	0.0224395661228906	D3ZUW6 P30277 P39951	Phosphorylation of the APC/C
R-RNO-176412	Liver_furosemide_Middle_24hr_Single	21	3828	7	4	0.000352957679948629	0.012353518798202	D3ZUW6 P30277 P39951	Phosphorylation of the APC/C
R-RNO-176417	Liver_fluphenazine_Middle_24hr_Single	14	1732	4	3	7.23146876511201e-05	0.00195249656658024	P30277 P39951	Phosphorylation of Emi1
R-RNO-176417	Liver_WY14643_Middle_24hr_Single	58	10331	4	4	0.00061793237669352	0.0352221454715306	P30277 P39951 Q62623	Phosphorylation of Emi1
R-RNO-176417	Liver_chlorpropamide_High_24hr_Single	11	1884	4	3	9.29211633616242e-05	0.00204426559395573	P30277 P39951	Phosphorylation of Emi1
R-RNO-176417	Liver_chlormadinone_Low_4day_Repeat	13	2403	4	3	0.00019170681744215	0.0046009636186116	P30277 P39951	Phosphorylation of Emi1
R-RNO-176417	Liver_1_cholesterol__025_sodium_cholate_High_4day_Repeat	30	8900	4	4	0.000340322737846016	0.0112306503489185	P30277 P39951 Q62623	Phosphorylation of Emi1
R-RNO-176417	Liver_butylated_hydroxyanisole_Low_24hr_Single	48	9350	4	4	0.000414563896944457	0.0215573226411118	P30277 P39951 Q62623	Phosphorylation of Emi1
R-RNO-176417	Liver_simvastatin_High_24hr_Single	48	10490	4	4	0.000656866753739564	0.0321864709332386	P30277 P39951 Q62623	Phosphorylation of Emi1
R-RNO-176417	Liver_methyldopa_High_4day_Repeat	12	2845	4	3	0.00031654965163672	0.00696409233600785	P30277 P39951	Phosphorylation of Emi1
R-RNO-176417	Liver_methylene_dianiline_High_4day_Repeat	197	22045	4	5	0	0	P30277 P39951 Q62623	Phosphorylation of Emi1
R-RNO-176417	Liver_doxorubicin_High_3hr_Single	21	4659	4	3	0.00136090544462059	0.0258572034477912	P30277 Q62623	Phosphorylation of Emi1
R-RNO-176417	Liver_ethambutol_Middle_24hr_Single	13	4160	4	4	1.62319434688084e-05	0.000486958304064253	P30277 P39951 Q62623	Phosphorylation of Emi1
R-RNO-176417	Liver_imipramine_Middle_24hr_Single	13	4991	4	3	0.00166641844910633	0.0383276243294456	P30277 P39951	Phosphorylation of Emi1
R-RNO-176417	Liver_fenofibrate_High_24hr_Single	118	14993	4	5	0	0	P30277 P39951 Q62623 Q62673	Phosphorylation of Emi1
R-RNO-176417	Liver_benzbromarone_Middle_24hr_Single	35	6570	4	4	0.000101038886828289	0.00515298322824275	P30277 P39951 Q62623	Phosphorylation of Emi1
R-RNO-176417	Liver_danazol_Middle_24hr_Single	65	6779	4	6	0	0	P30277 P39951 Q62623 Q62673	Phosphorylation of Emi1
R-RNO-176417	Liver_methyltestosterone_High_24hr_Single	25	3807	4	5	0	0	P30277 P39951 Q62623	Phosphorylation of Emi1
R-RNO-176417	Liver_adapin_Middle_24hr_Single	31	9827	4	4	0.000505874035888001	0.018211465291968	P30277 P39951 Q62623	Phosphorylation of Emi1
R-RNO-176417	Liver_methimazole_Low_24hr_Single	13	4444	4	3	0.00118409374434293	0.0260500623755445	P30277 P39951	Phosphorylation of Emi1
R-RNO-176417	Liver_24dinitrophenol_High_24hr_Single	10	1840	4	3	8.66028880286722e-05	0.00199186642465946	P30277 P39951	Phosphorylation of Emi1
R-RNO-176417	Liver_pemoline_High_24hr_Single	17	4405	4	3	0.00115372768621377	0.0276894644691305	P30277 P39951	Phosphorylation of Emi1
R-RNO-176417	Liver_WY14643_Low_4day_Repeat	83	13157	4	5	0	0	P30277 P39951 Q62623	Phosphorylation of Emi1
R-RNO-176417	Liver_fluphenazine_High_24hr_Single	32	5180	4	4	3.90336930702333e-05	0.00195168465351166	P30277 P39951 Q62623	Phosphorylation of Emi1
R-RNO-176417	Liver_ketoconazole_High_24hr_Single	13	4105	4	3	0.000937025238060101	0.0215515804753823	P30277 P39951	Phosphorylation of Emi1
R-RNO-176417	Liver_furosemide_High_24hr_Single	32	6541	4	5	0	0	P30277 P39951 Q62623	Phosphorylation of Emi1
R-RNO-176417	Liver_fluphenazine_Low_24hr_Single	9	1193	4	3	2.3762342295201e-05	0.000546533872789624	P30277 P39951	Phosphorylation of Emi1
R-RNO-176417	Liver_danazol_High_24hr_Single	111	9915	4	6	0	0	P30277 P39951 Q62623 Q62673	Phosphorylation of Emi1
R-RNO-176417	Liver_furosemide_Middle_24hr_Single	21	3828	4	4	1.16367192756769e-05	0.00040728517464869	P30277 P39951 Q62623	Phosphorylation of Emi1
R-RNO-176417	Liver_gemfibrozil_Low_4day_Repeat	30	8233	4	4	0.000249195201374021	0.00872183204809075	P30277 P39951 Q62623	Phosphorylation of Emi1
R-RNO-176417	Liver_danazol_Low_24hr_Single	31	5044	4	5	0	0	P30277 P39951 Q62623	Phosphorylation of Emi1
R-RNO-176417	Liver_imipramine_High_24hr_Single	28	8428	4	4	0.000273660834021884	0.011767415862941	P30277 P39951 Q62623	Phosphorylation of Emi1
R-RNO-176417	Liver_bromoethylamine_High_24hr_Single	33	10918	4	4	0.000770827905039351	0.0246664929612592	P30277 P39951 Q62623	Phosphorylation of Emi1
R-RNO-176974	Liver_disulfiram_High_24hr_Single	59	12499	6	6	4.81621374100083e-05	0.00235994473309041	A9CMB8 B2RZ16 D3ZP96 E9PTS4 G3V681 Q6AYN8	Unwinding of DNA
R-RNO-176974	Liver_ticlopidine_Middle_24hr_Single	55	10601	6	6	1.79242835972384e-05	0.000806592761875729	A9CMB8 B2RZ16 D3ZP96 E9PTS4 G3V681 Q6AYN8	Unwinding of DNA
R-RNO-176974	Liver_butylated_hydroxyanisole_High_24hr_Single	143	17702	6	6	0.000388813549885223	0.038492541438637	A9CMB8 B2RZ16 D3ZP96 E9PTS4 G3V681 Q6AYN8	Unwinding of DNA
R-RNO-176974	Liver_ticlopidine_High_24hr_Single	113	16476	6	6	0.000252749719940593	0.0255277217139999	A9CMB8 B2RZ16 D3ZP96 E9PTS4 G3V681 Q6AYN8	Unwinding of DNA
R-RNO-1810476	Liver_LPS_Middle_3hr_Single	232	13106	10	8	7.79263912046312e-05	0.0127799281575595	D3ZYL0 G3V6S4 Q5U2Z4 Q5U342 Q63746 Q7TQN4 Q9Z2P5	RIP-mediated NFkB activation via ZBP1
R-RNO-1855167	Liver_ethinylestradiol_Middle_6hr_Single	17	4442	3	2	0.0131643823604266	0.0394931470812797	Q99MY2	Synthesis of pyrophosphates in the cytosol
R-RNO-1855204	Liver_cycloheximide_High_9hr_Single	542	26674	2	3	0	0	P62161 Q80ZG2	Synthesis of IP3 and IP4 in the cytosol
R-RNO-187577	Liver_bortezomib_Middle_9hr_Single	583	34185	40	41	0	0	B0BN93 B2RYP1 D3Z950 D4AEH3 F1LMQ3 G3V6W6 G3V7Q6 G3V8G2 O88321 P17220 P18420 P18422 P21670 P28073 P40307 P60901 P62193 P62198 Q32PW9 Q3B8P5 Q4FZT9 Q4KM35 Q4V8E2 Q5U2S7 Q5XIC6 Q63569 Q63570 Q64315 Q6MGA6 Q6PCT9 Q6PDW4 Q9ESH1 Q9JHW0	SCF(Skp2)-mediated degradation of p27/p21
R-RNO-187577	Liver_bortezomib_High_9hr_Single	1011	42329	40	42	0	0	B0BN93 B1WBY1 B2RYP1 D3Z950 D4AEH3 F1LMQ3 G3V6W6 G3V8G2 O88321 P17220 P18420 P18422 P21670 P28073 P40307 P60901 P62193 P62198 Q32PW9 Q3B8P5 Q4FZT9 Q4KM35 Q4V8E2 Q5U2S7 Q5XIC6 Q63569 Q63570 Q64315 Q6PCT9 Q6PDW4 Q9ESH1 Q9JHW0	SCF(Skp2)-mediated degradation of p27/p21
R-RNO-190375	Liver_lornoxicam_High_24hr_Single	36	5805	5	4	0.000286052138545586	0.00400472993963821	F1LN06 F1LNW0 F1LRU8 F1LSG7	FGFR2c ligand binding and activation
R-RNO-190377	Liver_lornoxicam_High_24hr_Single	36	5805	4	4	6.15720599963103e-05	0.000862008839948344	F1LN06 F1LNW0 F1LRU8 F1LSG7	FGFR2b ligand binding and activation
R-RNO-191273	Liver_WY14643_High_9hr_Single	85	11345	14	10	1.22168585042788e-05	0.000293204604102692	O35532 O35760 P51639 P52020 Q02769 Q5RK24 Q64654	Cholesterol biosynthesis
R-RNO-191273	Liver_methimazole_Low_3hr_Single	4	1518	14	2	0.0405936900240921	0.0405936900240921	P51639	Cholesterol biosynthesis
R-RNO-191273	Liver_bromoethylamine_High_9hr_Single	36	6665	14	6	0.00161069588996432	0.00966417533978594	O35532 O35760 P17425 Q02769 Q64654	Cholesterol biosynthesis
R-RNO-191273	Liver_bromobenzene_Middle_9hr_Single	55	11849	14	9	0.000170809960883263	0.00256214941324894	O35532 O35760 P17425 P51639 P52020 Q02769 Q9Z2Z8	Cholesterol biosynthesis
R-RNO-191273	Liver_fluoxetine_hydrochloride_Middle_9hr_Single	11	4267	14	4	0.0105993296257235	0.021198659251447	O35532 O35760 P52020	Cholesterol biosynthesis
R-RNO-191273	Liver_acetaminophen_Middle_9hr_Single	34	8281	14	7	0.000781554100445369	0.00468932460267222	O35532 O35760 P17425 P52020 Q02769 Q64654	Cholesterol biosynthesis
R-RNO-191273	Liver_nifedipine_Middle_24hr_Single	37	8012	14	7	0.000637700813915442	0.00318850406957721	O35532 O35760 P17425 P51639 P52020	Cholesterol biosynthesis
R-RNO-191273	Liver_sulindac_Low_9hr_Single	6	2202	14	3	0.0104517718828139	0.0313553156484418	O35532 O35760 Q9Z2Z8	Cholesterol biosynthesis
R-RNO-191273	Liver_ethionine_High_15day_Repeat	98	12796	14	9	0.000315855489665668	0.0154769189936177	O35532 O35760 P17425 P52020 Q02769 Q62904 Q64654	Cholesterol biosynthesis
R-RNO-191273	Liver_bromobenzene_Middle_6hr_Single	26	6215	14	5	0.0073795649917033	0.0442773899502198	O35532 O35760 P17425 P52020	Cholesterol biosynthesis
R-RNO-191273	Liver_simvastatin_High_4day_Repeat	63	13400	14	14	2.22927726253305e-10	8.6941813238789e-09	O35532 O35760 P17425 P51639 P52020 Q02769 Q5BK21 Q62904 Q64654 Q9EQS5 Q9JJ46	Cholesterol biosynthesis
R-RNO-191273	Liver_acetamidofluorene_Low_24hr_Single	114	19083	14	11	0.000183723708311746	0.0128606595818222	O35532 O35760 P17425 Q5BK21 Q5RK24 Q64654 Q9EQS5 Q9JJ46 Q9Z2Z8	Cholesterol biosynthesis
R-RNO-191273	Liver_1_cholesterol__025_sodium_cholate_High_8day_Repeat	22	4460	14	9	4.55181605087237e-08	9.10363210174475e-08	O35532 O35760 P17425 P52020 Q5BK21 Q64654 Q9Z2Z8	Cholesterol biosynthesis
R-RNO-191273	Liver_gemfibrozil_Low_4day_Repeat	30	8233	14	7	0.000754119063173104	0.0263941672110586	O35532 O35760 P17425 P51639 Q62904	Cholesterol biosynthesis
R-RNO-191273	Liver_gefitinib_Low_9hr_Single	18	5778	14	7	8.11406364722729e-05	0.000162281272944546	O35532 O35760 P17425 P51639 P52020	Cholesterol biosynthesis
R-RNO-191273	Liver_phorone_High_24hr_Single	389	31360	14	14	3.30865556813746e-05	0.00727904224990242	O35532 O35760 P17425 P52020 Q02769 Q5BK21 Q5PPL3 Q64654 Q9EQS5 Q9JJ46	Cholesterol biosynthesis
R-RNO-191273	Liver_gefitinib_High_6hr_Single	10	3974	14	3	0.0490749252350041	0.0490749252350041	P51639 P52020	Cholesterol biosynthesis
R-RNO-191273	Liver_24dinitrophenol_High_9hr_Single	56	10081	14	8	0.000391612030158718	0.00509095639206333	O35532 O35760 P52020 Q02769 Q64654 Q9Z2Z8	Cholesterol biosynthesis
R-RNO-191273	Liver_nifedipine_Low_6hr_Single	21	5442	14	6	0.000547091455589379	0.00218836582235752	O35532 O35760 P17425 Q02769 Q9Z2Z8	Cholesterol biosynthesis
R-RNO-191273	Liver_bucetin_High_9hr_Single	22	6216	14	7	0.000129518484866999	0.000906629394068995	O35532 O35760 P17425 Q02769 Q64654 Q9Z2Z8	Cholesterol biosynthesis
R-RNO-191273	Liver_bromobenzene_High_6hr_Single	14	2320	14	4	0.00118028041536934	0.00118028041536934	O35532 O35760 P17425	Cholesterol biosynthesis
R-RNO-191273	Liver_1_cholesterol__025_sodium_cholate_High_29day_Repeat	30	5412	14	11	3.48144389205554e-10	2.78515511364443e-09	O35532 O35760 P17425 P51639 P52020 Q5BK21 Q64654 Q9EQS5 Q9Z2Z8	Cholesterol biosynthesis
R-RNO-191273	Liver_tetracycline_High_24hr_Single	6	3080	14	3	0.0255938610859953	0.0255938610859953	O35532 O35760	Cholesterol biosynthesis
R-RNO-191273	Liver_gefitinib_Middle_6hr_Single	9	3058	14	5	0.000310057814806822	0.000930173444420467	O35532 O35760 P51639 P52020	Cholesterol biosynthesis
R-RNO-191273	Liver_methyltestosterone_Middle_8day_Repeat	6	1217	14	3	0.00199671525234698	0.00599014575704094	O35760 P17425	Cholesterol biosynthesis
R-RNO-191273	Liver_acetamidofluorene_Middle_9hr_Single	63	11837	14	10	1.80864080542665e-05	0.000723456322170661	O35532 O35760 P17425 P51639 Q02769 Q64654 Q9EQS5	Cholesterol biosynthesis
R-RNO-191273	Liver_cycloheximide_High_24hr_Single	442	35006	14	15	0	0	O35532 O35760 P17425 Q02769 Q5BK21 Q5PPL3 Q5RK24 Q64654 Q9EQS5 Q9JJ46 Q9Z2Z8	Cholesterol biosynthesis
R-RNO-191273	Liver_theophylline_High_24hr_Single	24	6863	14	6	0.00187763792468604	0.0131434654728023	O35532 O35760 P17425 P52020 Q64654	Cholesterol biosynthesis
R-RNO-191273	Liver_LPS_High_9hr_Single	443	31147	14	15	0	0	O35532 O35760 P17425 P51639 Q02769 Q5BK21 Q5PPL3 Q64654 Q9EQS5 Q9Z2Z8	Cholesterol biosynthesis
R-RNO-191273	Liver_bortezomib_High_9hr_Single	1011	42329	14	15	0	0	O35532 O35760 P17425 P52020 Q02769 Q5BK21 Q5PPL3 Q64654 Q9EQS5 Q9JJ46 Q9Z2Z8	Cholesterol biosynthesis
R-RNO-191273	Liver_2nitrofluorene_Middle_24hr_Single	208	25091	14	12	0.000378735447196662	0.0473419308995828	O35532 O35760 P17425 Q02769 Q5BK21 Q64654 Q9EQS5 Q9JJ46	Cholesterol biosynthesis
R-RNO-191273	Liver_monocrotaline_High_6hr_Single	4	937	14	2	0.0165906436752561	0.0165906436752561	P51639	Cholesterol biosynthesis
R-RNO-191273	Liver_methimazole_Middle_3hr_Single	4	991	14	2	0.0184376064058892	0.0184376064058892	P51639	Cholesterol biosynthesis
R-RNO-191273	Liver_mefenamic_acid_High_29day_Repeat	61	13012	14	8	0.00228427339388478	0.0388326476960412	O35532 O35760 P17425 P52020 Q5BK21 Q64654	Cholesterol biosynthesis
R-RNO-191273	Liver_methyltestosterone_High_6hr_Single	20	6141	14	7	0.000119866402597865	0.000479465610391458	O35532 O35760 P17425 P52020 Q02769 Q9Z2Z8	Cholesterol biosynthesis
R-RNO-191273	Liver_gemfibrozil_Middle_24hr_Single	20	4805	14	10	3.39266059175014e-09	1.01779817752504e-08	O35532 O35760 P17425 P51639 P52020 Q62904 Q64654	Cholesterol biosynthesis
R-RNO-191273	Liver_acetaminophen_Low_9hr_Single	20	5175	14	7	3.98271261016653e-05	0.000238962756609992	O35532 O35760 P17425 P52020 Q64654	Cholesterol biosynthesis
R-RNO-191273	Liver_bromobenzene_High_9hr_Single	43	12226	14	11	1.97652823362696e-06	1.38356976353887e-05	O35532 O35760 P17425 P51639 P52020 Q02769 Q64654 Q9Z2Z8	Cholesterol biosynthesis
R-RNO-191273	Liver_gemfibrozil_Low_8day_Repeat	36	7485	14	13	7.00460934271152e-12	7.00460934271152e-11	O35532 O35760 P17425 P51639 P52020 Q5BK21 Q5RK24 Q62904 Q64654 Q9EQS5	Cholesterol biosynthesis
R-RNO-191273	Liver_1_cholesterol__025_sodium_cholate_High_15day_Repeat	15	3545	14	8	1.63098733842127e-07	3.26197467684255e-07	O35532 O35760 P17425 P52020 Q5BK21 Q64654	Cholesterol biosynthesis
R-RNO-191273	Liver_bortezomib_Middle_9hr_Single	583	34185	14	14	0.000110710587325031	0.0378630208651605	O35532 O35760 P17425 P51639 Q02769 Q5BK21 Q5PPL3 Q64654 Q9EQS5 Q9JJ46	Cholesterol biosynthesis
R-RNO-191273	Liver_acetaminophen_Middle_6hr_Single	11	3286	14	3	0.0302786918599577	0.0302786918599577	O35532 O35760 P17425	Cholesterol biosynthesis
R-RNO-191273	Liver_galactosamine_Middle_24hr_Single	623	36831	14	15	0	0	O35532 O35760 P17425 P51639 Q02769 Q5PPL3 Q5RK24 Q62904 Q64654 Q9EQS5 Q9Z2Z8	Cholesterol biosynthesis
R-RNO-191273	Liver_rifampicin_Middle_24hr_Single	7	3118	14	4	0.00348859506817905	0.00348859506817905	O35532 O35760 P17425	Cholesterol biosynthesis
R-RNO-191273	Liver_cephalothin_Middle_9hr_Single	5	1661	14	2	0.0477694274118608	0.0477694274118608	P51639	Cholesterol biosynthesis
R-RNO-191273	Liver_rifampicin_High_24hr_Single	15	4924	14	4	0.0173037847003915	0.0346075694007829	O35532 O35760 P17425	Cholesterol biosynthesis
R-RNO-191273	Liver_ethionine_High_8day_Repeat	76	9987	14	9	4.25429995562632e-05	0.00153154798402548	O35532 O35760 P17425 P52020 Q02769 Q62904 Q64654	Cholesterol biosynthesis
R-RNO-191273	Liver_2nitrofluorene_High_24hr_Single	186	23286	14	13	1.35192519802218e-05	0.00206844555297393	O35532 O35760 P17425 Q02769 Q5BK21 Q5RK24 Q64654 Q9EQS5 Q9JJ46	Cholesterol biosynthesis
R-RNO-191273	Liver_chlorpromazine_Low_9hr_Single	24	6289	14	6	0.00118584773501793	0.00711508641010759	O35532 O35760 P17425 Q02769 Q9Z2Z8	Cholesterol biosynthesis
R-RNO-191273	Liver_gemfibrozil_Low_15day_Repeat	42	10979	14	11	6.43862542610932e-07	7.72635051133118e-06	O35532 O35760 P17425 P51639 P52020 Q5BK21 Q5RK24 Q64654	Cholesterol biosynthesis
R-RNO-191273	Liver_acetaminophen_High_9hr_Single	34	8430	14	10	7.54510314626383e-07	7.54510314626383e-06	O35532 O35760 P17425 P52020 Q02769 Q64654 Q9Z2Z8	Cholesterol biosynthesis
R-RNO-191273	Liver_ethanol_High_9hr_Single	7	1558	14	2	0.0425550088220564	0.0425550088220564	O35532 O35760	Cholesterol biosynthesis
R-RNO-191273	Liver_metformin_High_24hr_Single	12	4996	14	4	0.0181723772077837	0.0363447544155675	O35532 O35760 P52020	Cholesterol biosynthesis
R-RNO-191273	Liver_gefitinib_High_9hr_Single	32	7510	14	8	4.69595751999242e-05	0.000610474477599014	O35532 O35760 P17425 P51639 P52020 Q62904	Cholesterol biosynthesis
R-RNO-191273	Liver_gefitinib_High_24hr_Single	81	16277	14	14	3.39828357127584e-09	6.11691042829652e-08	O35532 O35760 P17425 P51639 P52020 Q5BK21 Q62904 Q64654 Q9EQS5 Q9JJ46	Cholesterol biosynthesis
R-RNO-191273	Liver_acetaminophen_High_6hr_Single	13	4291	14	4	0.0108071935886136	0.0108071935886136	O35532 O35760 P17425 Q02769	Cholesterol biosynthesis
R-RNO-191273	Liver_simvastatin_High_8day_Repeat	42	9179	14	7	0.00146352318126997	0.0234163709003195	O35760 P52020 Q62904 Q64654 Q9EQS5	Cholesterol biosynthesis
R-RNO-191273	Liver_gefitinib_Middle_9hr_Single	20	4729	14	9	7.56405432471754e-08	8.32045975718929e-07	O35532 O35760 P17425 P51639 P52020 Q02769	Cholesterol biosynthesis
R-RNO-191273	Liver_monocrotaline_High_3hr_Single	4	613	14	2	0.00738222602421707	0.00738222602421707	P51639	Cholesterol biosynthesis
R-RNO-191273	Liver_phorone_Middle_9hr_Single	46	7191	14	10	1.66059778022571e-07	1.66059778022571e-06	O35532 O35760 P17425 P52020 Q02769 Q64654 Q9EQS5	Cholesterol biosynthesis
R-RNO-191273	Liver_tetracycline_High_4day_Repeat	5	1121	14	4	7.44151307372754e-05	0.000148830261474551	O35532 O35760 P52020	Cholesterol biosynthesis
R-RNO-193048	Liver_diltiazem_High_3hr_Single	12	2680	4	2	0.00949733262265506	0.0189946652453101	P11715 P27364	Androgen biosynthesis
R-RNO-193048	Liver_gefitinib_Low_3hr_Single	6	2429	4	2	0.00784224126908419	0.0235267238072526	P11715 P27364	Androgen biosynthesis
R-RNO-193368	Liver_isoniazid_Middle_15day_Repeat	2	1007	18	2	0.0306821282916225	0.0306821282916225	P18125 Q3MHS3	Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol
R-RNO-193368	Liver_cimetidine_Low_6hr_Single	2	761	18	2	0.0182265756720244	0.0182265756720244	F1LNW3 P18125	Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol
R-RNO-193368	Liver_sulfasalazine_Low_6hr_Single	2	761	18	2	0.0182265756720244	0.0182265756720244	F1LNW3 P18125	Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol
R-RNO-193368	Liver_terbinafine_Low_6hr_Single	2	1007	18	2	0.0306821282916225	0.0306821282916225	P18125 Q3MHS3	Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol
R-RNO-193634	Liver_naphthyl_isothiocyanate_High_8day_Repeat	21	5042	2	2	0.00592131495067571	0.0177639448520271	Q9JK11	Axonal growth inhibition (RHOA activation)
R-RNO-193634	Liver_benzbromarone_Middle_15day_Repeat	19	5747	2	2	0.0076931719867625	0.03077268794705	Q9JK11	Axonal growth inhibition (RHOA activation)
R-RNO-193634	Liver_methapyrilene_High_29day_Repeat	546	34771	2	3	0	0	Q5XI73 Q9JK11	Axonal growth inhibition (RHOA activation)
R-RNO-193634	Liver_galactosamine_High_24hr_Single	622	34476	2	3	0	0	Q5XI73 Q9JK11	Axonal growth inhibition (RHOA activation)
R-RNO-193634	Liver_simvastatin_High_29day_Repeat	23	6603	2	2	0.0101558304085277	0.0304674912255832	Q9JK11	Axonal growth inhibition (RHOA activation)
R-RNO-193634	Liver_benzbromarone_Middle_29day_Repeat	26	7207	2	2	0.0120989422167673	0.0483957688670694	Q9JK11	Axonal growth inhibition (RHOA activation)
R-RNO-193634	Liver_benziodarone_Middle_29day_Repeat	17	5251	2	2	0.00642243835501251	0.0192673150650375	Q9JK11	Axonal growth inhibition (RHOA activation)
R-RNO-193634	Liver_methylene_dianiline_High_24hr_Single	223	25223	2	3	0	0	Q5XI73 Q9JK11	Axonal growth inhibition (RHOA activation)
R-RNO-193775	Liver_bortezomib_High_9hr_Single	1011	42329	10	11	0	0	D3ZPY8 D4AE09 G3V8F9 P17178 P23457 P51652 Q3MHS3 Q5BK88 Q9ES38	Synthesis of bile acids and bile salts via 24-hydroxycholesterol
R-RNO-194002	Liver_diltiazem_High_3hr_Single	12	2680	4	2	0.00949733262265506	0.0189946652453101	P11715 P27364	Glucocorticoid biosynthesis
R-RNO-194002	Liver_gefitinib_Low_3hr_Single	6	2429	4	2	0.00784224126908419	0.0235267238072526	P11715 P27364	Glucocorticoid biosynthesis
R-RNO-195253	Liver_bortezomib_High_24hr_Single	706	37645	46	39	7.14582696617247e-05	0.0286547661343516	B0BN93 B2RYP1 D3Z950 D3ZDI7 D4AEH3 F1LMQ3 G3V6W6 G3V7Q6 G3V8G2 O88321 P17220 P18420 P18422 P21670 P28073 P40307 P60901 P62193 P62198 P63331 Q32PW9 Q3B8P5 Q498D8 Q4FZT9 Q4KM35 Q4QQT4 Q4V8E2 Q5EAP2 Q5U2S7 Q5XIC6 Q63569 Q63570 Q6PCT9 Q6PDW4 Q9ESH1 Q9JHW0	Degradation of beta-catenin by the destruction complex
