V1	V2	Type	UniProtID
C12427382	NVS_ENZ_hEphB2_Activator	TCA2TCC	NA
C12427382	NVS_ENZ_hFGFR1	TCA2TCC	NA
C12427382	NVS_ENZ_hFGFR3	TCA2TCC	NA
C12427382	NVS_ENZ_hFyn_Activator	TCA2TCC	NA
C12427382	NVS_ENZ_hGSK3b	TCA2TCC	NA
C12427382	NVS_ENZ_hIGF1R_Activator	TCA2TCC	NA
C12427382	NVS_ENZ_hIKKa	TCA2TCC	NA
C12427382	NVS_ENZ_hIRAK4_Activator	TCA2TCC	NA
C12427382	NVS_ENZ_hMAPK1	TCA2TCC	NA
C12427382	NVS_ENZ_hMAPK11	TCA2TCC	NA
C12427382	NVS_ENZ_hMAPK3	TCA2TCC	NA
C12427382	NVS_ENZ_hMAPKAPK2	TCA2TCC	NA
C12427382	NVS_ENZ_hMAPKAPK5	TCA2TCC	NA
C12427382	NVS_ENZ_hMARK1	TCA2TCC	NA
C12427382	NVS_ENZ_hMMP13	TCA2TCC	NA
C12427382	NVS_ENZ_hMet	TCA2TCC	NA
C12427382	NVS_ENZ_hMsk1	TCA2TCC	NA
C12427382	NVS_ENZ_hNEK2_Activator	TCA2TCC	NA
C12427382	NVS_ENZ_hPAK4	TCA2TCC	NA
C12427382	NVS_ENZ_hPDE10	TCA2TCC	NA
C12427382	NVS_ENZ_hPDE4A1	TCA2TCC	NA
C12427382	NVS_ENZ_hPKA	TCA2TCC	NA
C12427382	NVS_ENZ_hPTEN	TCA2TCC	NA
C12427382	NVS_ENZ_hPTPN1	TCA2TCC	NA
C12427382	NVS_ENZ_hPTPN11	TCA2TCC	NA
C12427382	NVS_ENZ_hPTPN12	TCA2TCC	NA
C12427382	NVS_ENZ_hPTPN13	TCA2TCC	NA
C12427382	NVS_ENZ_hPTPN14	TCA2TCC	NA
C12427382	NVS_ENZ_hPTPN2	TCA2TCC	NA
C12427382	NVS_ENZ_hPTPN4	TCA2TCC	NA
C12427382	NVS_ENZ_hPTPN6	TCA2TCC	NA
C12427382	NVS_ENZ_hPTPN9	TCA2TCC	NA
C12427382	NVS_ENZ_hPTPRB	TCA2TCC	NA
C12427382	NVS_ENZ_hPTPRF	TCA2TCC	NA
C12427382	NVS_ENZ_hPTPRM	TCA2TCC	NA
C12427382	NVS_ENZ_hSGK1	TCA2TCC	NA
C12427382	NVS_ENZ_hSIRT1	TCA2TCC	NA
C12427382	NVS_ENZ_hSIRT2	TCA2TCC	NA
C12427382	NVS_ENZ_hSIRT3	TCA2TCC	NA
C12427382	NVS_ENZ_hSRC_Activator	TCA2TCC	NA
C12427382	NVS_ENZ_hTie2	TCA2TCC	NA
C12427382	NVS_ENZ_hTrkA_Activator	TCA2TCC	NA
C12427382	NVS_ENZ_hVEGFR1_Activator	TCA2TCC	NA
C12427382	NVS_ENZ_hVEGFR2	TCA2TCC	NA
C12427382	NVS_ENZ_hVEGFR3	TCA2TCC	NA
C12427382	NVS_ENZ_rAChE	TCA2TCC	NA
C12427382	NVS_GPCR_g5HT4	TCA2TCC	NA
C12427382	NVS_GPCR_gBK2	TCA2TCC	NA
C12427382	NVS_GPCR_hNPY1	TCA2TCC	NA
C12427382	NVS_GPCR_hOpiate_mu	TCA2TCC	NA
C12427382	NVS_GPCR_rCRF	TCA2TCC	NA
C12427382	NVS_GPCR_rabPAF	TCA2TCC	NA
C12427382	NVS_LGIC_rGluNMDA_Agonist	TCA2TCC	NA
C12427382	NVS_LGIC_rGluNMDA_MK801_Agonist	TCA2TCC	NA
C12427382	NVS_MP_rPBR	TCA2TCC	NA
C12427382	NVS_NR_hCAR_Antagonist	TCA2TCC	NA
C12427382	NVS_NR_hFXR_Antagonist	TCA2TCC	NA
C12427382	NVS_NR_hGR	TCA2TCC	NA
C12427382	NVS_NR_hRAR_Antagonist	TCA2TCC	NA
C12427382	NVS_NR_rAR	TCA2TCC	NA
C12427382	OT_NURR1_NURR1RXRa_1440	TCA2TCC	NA
C12427382	Tox21_ARE_BLA_agonist_ratio	TCA2TCC	NA
C12427382	Tox21_FXR_BLA_antagonist_ratio	TCA2TCC	NA
C124378774	ATG_PXRE_CIS_up	TCA2TCC	NA
C124378774	ATG_PXR_TRANS_up	TCA2TCC	NA
C124378774	ATG_SREBP_CIS_up	TCA2TCC	NA
C124378774	ATG_Sp1_CIS_up	TCA2TCC	NA
C124378774	BSK_3C_Proliferation_up	TCA2TCC	NA
C124378774	NVS_ADME_hCYP2C19	TCA2TCC	NA
C124378774	NVS_ADME_hCYP2C9	TCA2TCC	NA
C124378774	NVS_ENZ_hDUSP3	TCA2TCC	NA
C124378774	NVS_ENZ_hES	TCA2TCC	NA
C124378774	NVS_GPCR_gOpiateK	TCA2TCC	NA
C124378774	NVS_GPCR_h5HT7	TCA2TCC	NA
C124495187	ACEA_T47D_80hr_Negative	TCA2TCC	NA
C124495187	APR_HepG2_CellCycleArrest_24h_dn	TCA2TCC	NA
C124495187	APR_HepG2_CellLoss_24h_dn	TCA2TCC	NA
C124495187	APR_HepG2_CellLoss_72h_dn	TCA2TCC	NA
C124495187	APR_HepG2_MicrotubuleCSK_24h_up	TCA2TCC	NA
C124495187	APR_HepG2_MitoticArrest_24h_up	TCA2TCC	NA
C124495187	APR_HepG2_OxidativeStress_24h_up	TCA2TCC	NA
C124495187	ATG_CMV_CIS_up	TCA2TCC	NA
C124495187	ATG_DR5_CIS_up	TCA2TCC	NA
C124495187	ATG_NRF2_ARE_CIS_up	TCA2TCC	NA
C124495187	ATG_PPARg_TRANS_up	TCA2TCC	NA
C124495187	ATG_PPRE_CIS_up	TCA2TCC	NA
C124495187	ATG_PXRE_CIS_up	TCA2TCC	NA
C124495187	ATG_RARa_TRANS_up	TCA2TCC	NA
C124495187	ATG_VDRE_CIS_up	TCA2TCC	NA
C124495187	BSK_3C_Eselectin_down	TCA2TCC	NA
C124495187	BSK_3C_HLADR_down	TCA2TCC	NA
C124495187	BSK_3C_ICAM1_down	TCA2TCC	NA
C124495187	BSK_3C_IL8_down	TCA2TCC	NA
C124495187	BSK_3C_MCP1_down	TCA2TCC	NA
C124495187	BSK_3C_MIG_down	TCA2TCC	NA
C124495187	BSK_3C_Proliferation_down	TCA2TCC	NA
C124495187	BSK_3C_SRB_down	TCA2TCC	NA
C124495187	BSK_3C_TissueFactor_down	TCA2TCC	NA
C124495187	BSK_3C_VCAM1_down	TCA2TCC	NA
C124495187	BSK_3C_Vis_down	TCA2TCC	NA
C124495187	BSK_3C_uPAR_down	TCA2TCC	NA
C124495187	BSK_4H_Eotaxin3_down	TCA2TCC	NA
C124495187	BSK_4H_MCP1_down	TCA2TCC	NA
C124495187	BSK_4H_Pselectin_down	TCA2TCC	NA
C124495187	BSK_4H_SRB_down	TCA2TCC	NA
C124495187	BSK_4H_VCAM1_down	TCA2TCC	NA
C124495187	BSK_4H_VEGFRII_down	TCA2TCC	NA
C124495187	BSK_4H_uPAR_down	TCA2TCC	NA
C124495187	BSK_BE3C_HLADR_down	TCA2TCC	NA
C124495187	BSK_BE3C_IL1a_down	TCA2TCC	NA
C124495187	BSK_BE3C_IP10_down	TCA2TCC	NA
C124495187	BSK_BE3C_MIG_down	TCA2TCC	NA
C124495187	BSK_BE3C_PAI1_down	TCA2TCC	NA
C124495187	BSK_BE3C_SRB_down	TCA2TCC	NA
C124495187	BSK_BE3C_TGFb1_down	TCA2TCC	NA
C124495187	BSK_BE3C_tPA_down	TCA2TCC	NA
C124495187	BSK_BE3C_uPAR_down	TCA2TCC	NA
C124495187	BSK_BE3C_uPA_down	TCA2TCC	NA
C124495187	BSK_CASM3C_IL6_up	TCA2TCC	NA
C124495187	BSK_CASM3C_MCP1_down	TCA2TCC	NA
C124495187	BSK_CASM3C_Proliferation_down	TCA2TCC	NA
C124495187	BSK_CASM3C_SRB_down	TCA2TCC	NA
C124495187	BSK_CASM3C_Thrombomodulin_up	TCA2TCC	NA
C124495187	BSK_KF3CT_IP10_down	TCA2TCC	NA
C124495187	BSK_KF3CT_MMP9_down	TCA2TCC	NA
C124495187	BSK_KF3CT_SRB_down	TCA2TCC	NA
C124495187	BSK_LPS_CD40_down	TCA2TCC	NA
C124495187	BSK_LPS_Eselectin_down	TCA2TCC	NA
C124495187	BSK_LPS_IL1a_down	TCA2TCC	NA
C124495187	BSK_LPS_IL8_down	TCA2TCC	NA
C124495187	BSK_LPS_MCP1_down	TCA2TCC	NA
C124495187	BSK_LPS_MCSF_down	TCA2TCC	NA
C124495187	BSK_LPS_PGE2_down	TCA2TCC	NA
C124495187	BSK_LPS_SRB_down	TCA2TCC	NA
C124495187	BSK_LPS_TNFa_down	TCA2TCC	NA
C124495187	BSK_LPS_TissueFactor_down	TCA2TCC	NA
C124495187	BSK_LPS_VCAM1_down	TCA2TCC	NA
C124495187	BSK_SAg_CD38_down	TCA2TCC	NA
C124495187	BSK_SAg_CD40_down	TCA2TCC	NA
C124495187	BSK_SAg_CD69_down	TCA2TCC	NA
C124495187	BSK_SAg_Eselectin_down	TCA2TCC	NA
C124495187	BSK_SAg_IL8_down	TCA2TCC	NA
C124495187	BSK_SAg_MCP1_down	TCA2TCC	NA
C124495187	BSK_SAg_MIG_down	TCA2TCC	NA
C124495187	BSK_SAg_PBMCCytotoxicity_down	TCA2TCC	NA
C124495187	BSK_SAg_Proliferation_down	TCA2TCC	NA
C124495187	BSK_SAg_SRB_down	TCA2TCC	NA
C124495187	BSK_hDFCGF_CollagenIII_down	TCA2TCC	NA
C124495187	BSK_hDFCGF_IP10_down	TCA2TCC	NA
C124495187	BSK_hDFCGF_MCSF_down	TCA2TCC	NA
C124495187	BSK_hDFCGF_MIG_down	TCA2TCC	NA
C124495187	BSK_hDFCGF_PAI1_down	TCA2TCC	NA
C124495187	BSK_hDFCGF_Proliferation_down	TCA2TCC	NA
C124495187	BSK_hDFCGF_SRB_down	TCA2TCC	NA
C124495187	BSK_hDFCGF_VCAM1_down	TCA2TCC	NA
C124495187	NVS_ADME_hCYP1A2	TCA2TCC	NA
C124495187	NVS_ADME_rCYP2C11	TCA2TCC	NA
C124495187	NVS_ENZ_hRAF1	TCA2TCC	NA
C124495187	NVS_GPCR_gANPA	TCA2TCC	NA
C124495187	NVS_GPCR_h5HT7	TCA2TCC	NA
C124495187	NVS_GPCR_rAdra1B	TCA2TCC	NA
C124495187	NVS_TR_gDAT	TCA2TCC	NA
C124495187	NVS_TR_hDAT	TCA2TCC	NA
C124495187	OT_AR_ARSRC1_0960	TCA2TCC	NA
C124495187	OT_FXR_FXRSRC1_0480	TCA2TCC	NA
C124495187	OT_NURR1_NURR1RXRa_0480	TCA2TCC	NA
C124495187	OT_NURR1_NURR1RXRa_1440	TCA2TCC	NA
C124495187	Tox21_ARE_BLA_agonist_ratio	TCA2TCC	NA
C124495187	Tox21_AR_BLA_Antagonist_ratio	TCA2TCC	NA
C124495187	Tox21_ERa_BLA_Antagonist_ratio	TCA2TCC	NA
C124495187	Tox21_FXR_BLA_antagonist_ratio	TCA2TCC	NA
C124495187	Tox21_MitochondrialToxicity_ratio	TCA2TCC	NA
C124495187	Tox21_PPARg_BLA_Agonist_ratio	TCA2TCC	NA
C124495187	Tox21_TR_LUC_GH3_Antagonist	TCA2TCC	NA
C124495187	Tox21_VDR_BLA_Agonist_viability	TCA2TCC	NA
C124495187	Tox21_p53_BLA_p1_ratio	TCA2TCC	NA
C124495187	Tox21_p53_BLA_p2_ratio	TCA2TCC	NA
C124495187	Tox21_p53_BLA_p3_ratio	TCA2TCC	NA
C124495187	Tox21_p53_BLA_p4_ratio	TCA2TCC	NA
C124495187	Tox21_p53_BLA_p5_ratio	TCA2TCC	NA
C124765	ATG_HIF1a_CIS_up	TCA2TCC	NA
C124947	ACEA_T47D_80hr_Positive	TCA2TCC	NA
C124947	ATG_ERE_CIS_up	TCA2TCC	NA
C124947	ATG_ERRg_TRANS_up	TCA2TCC	NA
C124947	ATG_ERa_TRANS_up	TCA2TCC	NA
C124947	ATG_GRE_CIS_up	TCA2TCC	NA
C124947	ATG_GR_TRANS_up	TCA2TCC	NA
C124947	BSK_3C_Thrombomodulin_up	TCA2TCC	NA
C124947	BSK_CASM3C_HLADR_down	TCA2TCC	NA
C124947	BSK_CASM3C_IL6_down	TCA2TCC	NA
C124947	BSK_CASM3C_IL8_down	TCA2TCC	NA
C124947	BSK_CASM3C_LDLR_up	TCA2TCC	NA
C124947	BSK_CASM3C_MCP1_down	TCA2TCC	NA
C124947	BSK_CASM3C_MCSF_up	TCA2TCC	NA
C124947	BSK_CASM3C_SAA_up	TCA2TCC	NA
C124947	BSK_CASM3C_Thrombomodulin_up	TCA2TCC	NA
C124947	BSK_CASM3C_TissueFactor_up	TCA2TCC	NA
C124947	BSK_CASM3C_uPAR_down	TCA2TCC	NA
C124947	BSK_LPS_PGE2_down	TCA2TCC	NA
C124947	BSK_LPS_TNFa_down	TCA2TCC	NA
C124947	BSK_SAg_Eselectin_down	TCA2TCC	NA
C124947	BSK_SAg_MCP1_down	TCA2TCC	NA
C124947	BSK_hDFCGF_CollagenIII_down	TCA2TCC	NA
C124947	BSK_hDFCGF_MCSF_up	TCA2TCC	NA
C124947	BSK_hDFCGF_MMP1_down	TCA2TCC	NA
C124947	BSK_hDFCGF_PAI1_up	TCA2TCC	NA
C124947	BSK_hDFCGF_Proliferation_up	TCA2TCC	NA
C124947	NVS_ENZ_hPPP1CA_Activator	TCA2TCC	NA
C124947	NVS_NR_cAR	TCA2TCC	NA
C124947	NVS_NR_hAR	TCA2TCC	NA
C124947	NVS_NR_hER	TCA2TCC	NA
C124947	NVS_NR_hGR	TCA2TCC	NA
C124947	NVS_NR_hPXR	TCA2TCC	NA
C124947	Tox21_AR_BLA_Agonist_ratio	TCA2TCC	NA
C124947	Tox21_AR_BLA_Antagonist_ratio	TCA2TCC	NA
C124947	Tox21_AR_LUC_MDAKB2_Agonist	TCA2TCC	NA
C124947	Tox21_ERa_LUC_BG1_Agonist	TCA2TCC	NA
C124947	Tox21_GR_BLA_Agonist_ratio	TCA2TCC	NA
C125116236	ACEA_T47D_80hr_Negative	TCA2TCC	NA
C125116236	ACEA_T47D_80hr_Positive	TCA2TCC	NA
C125116236	ATG_AP_1_CIS_up	TCA2TCC	NA
C125116236	ATG_Ahr_CIS_up	TCA2TCC	NA
C125116236	ATG_BRE_CIS_up	TCA2TCC	NA
C125116236	ATG_ERE_CIS_up	TCA2TCC	NA
C125116236	ATG_ERa_TRANS_up	TCA2TCC	NA
C125116236	ATG_GR_TRANS_up	TCA2TCC	NA
C125116236	ATG_NRF2_ARE_CIS_up	TCA2TCC	NA
C125116236	ATG_PBREM_CIS_up	TCA2TCC	NA
C125116236	ATG_PPARg_TRANS_up	TCA2TCC	NA
C125116236	ATG_PXRE_CIS_up	TCA2TCC	NA
C125116236	ATG_PXR_TRANS_up	TCA2TCC	NA
C125116236	ATG_RORE_CIS_up	TCA2TCC	NA
C125116236	ATG_SREBP_CIS_up	TCA2TCC	NA
C125116236	ATG_VDRE_CIS_up	TCA2TCC	NA
C125116236	ATG_VDR_TRANS_up	TCA2TCC	NA
C125116236	NVS_ADME_hCYP2C19	TCA2TCC	NA
C125116236	NVS_ADME_hCYP2C9	TCA2TCC	NA
C125116236	NVS_ADME_hCYP3A4	TCA2TCC	NA
C125116236	NVS_ADME_rCYP2A1	TCA2TCC	NA
C125116236	NVS_ADME_rCYP2A2	TCA2TCC	NA
C125116236	NVS_ADME_rCYP2B1	TCA2TCC	NA
C125116236	NVS_ADME_rCYP2C11	TCA2TCC	NA
C125116236	NVS_ADME_rCYP2C12	TCA2TCC	NA
C125116236	NVS_ADME_rCYP2C13	TCA2TCC	NA
C125116236	NVS_NR_cAR	TCA2TCC	NA
C125116236	NVS_NR_mERa	TCA2TCC	NA
C125116236	OT_AR_ARSRC1_0480	TCA2TCC	NA
C125116236	OT_AR_ARSRC1_0960	TCA2TCC	NA
C125116236	OT_ER_ERaERb_1440	TCA2TCC	NA
C125116236	OT_ER_ERbERb_0480	TCA2TCC	NA
C125116236	OT_ER_ERbERb_1440	TCA2TCC	NA
C125116236	OT_FXR_FXRSRC1_0480	TCA2TCC	NA
C125116236	OT_FXR_FXRSRC1_1440	TCA2TCC	NA
C125116236	Tox21_ARE_BLA_agonist_ratio	TCA2TCC	NA
C125116236	Tox21_AR_BLA_Antagonist_ratio	TCA2TCC	NA
C125116236	Tox21_AR_LUC_MDAKB2_Antagonist	TCA2TCC	NA
C125116236	Tox21_Aromatase_Inhibition	TCA2TCC	NA
C125116236	Tox21_ERa_BLA_Antagonist_ratio	TCA2TCC	NA
C125116236	Tox21_ERa_LUC_BG1_Antagonist	TCA2TCC	NA
C125116236	Tox21_MitochondrialToxicity_ratio	TCA2TCC	NA
C125116236	Tox21_PPARg_BLA_antagonist_ratio	TCA2TCC	NA
C125116236	Tox21_TR_LUC_GH3_Antagonist	TCA2TCC	NA
C125116236	Tox21_p53_BLA_p2_ratio	TCA2TCC	NA
C125116236	Tox21_p53_BLA_p3_ratio	TCA2TCC	NA
C125116236	Tox21_p53_BLA_p5_ratio	TCA2TCC	NA
C125122	OT_AR_ARELUC_AG_1440	TCA2TCC	NA
C125225287	ACEA_T47D_80hr_Negative	TCA2TCC	NA
C125225287	ATG_AP_1_CIS_up	TCA2TCC	NA
C125225287	ATG_Ahr_CIS_up	TCA2TCC	NA
C125225287	ATG_BRE_CIS_up	TCA2TCC	NA
C125225287	ATG_EGR_CIS_up	TCA2TCC	NA
C125225287	ATG_ERE_CIS_up	TCA2TCC	NA
C125225287	ATG_MRE_CIS_up	TCA2TCC	NA
C125225287	ATG_NRF2_ARE_CIS_up	TCA2TCC	NA
C125225287	ATG_PBREM_CIS_up	TCA2TCC	NA
C125225287	ATG_PXRE_CIS_up	TCA2TCC	NA
C125225287	ATG_PXR_TRANS_up	TCA2TCC	NA
C125225287	ATG_SREBP_CIS_up	TCA2TCC	NA
C125225287	ATG_VDRE_CIS_up	TCA2TCC	NA
C125225287	NVS_ADME_rCYP2A2	TCA2TCC	NA
C125225287	NVS_ADME_rCYP2B1	TCA2TCC	NA
C125225287	NVS_NR_cAR	TCA2TCC	NA
C125225287	NVS_NR_hGR	TCA2TCC	NA
C125225287	NVS_NR_hPXR	TCA2TCC	NA
C125225287	OT_AR_ARSRC1_0960	TCA2TCC	NA
C125225287	OT_ERa_EREGFP_0120	TCA2TCC	NA
C125225287	OT_FXR_FXRSRC1_0480	TCA2TCC	NA
C125225287	Tox21_ARE_BLA_agonist_ratio	TCA2TCC	NA
C125225287	Tox21_AR_BLA_Antagonist_ratio	TCA2TCC	NA
C125225287	Tox21_AR_BLA_Antagonist_viability	TCA2TCC	NA
C125225287	Tox21_AR_LUC_MDAKB2_Antagonist	TCA2TCC	NA
C125225287	Tox21_Aromatase_Inhibition	TCA2TCC	NA
C125225287	Tox21_ERa_BLA_Antagonist_ratio	TCA2TCC	NA
C125225287	Tox21_ERa_BLA_Antagonist_viability	TCA2TCC	NA
C125225287	Tox21_ERa_LUC_BG1_Antagonist	TCA2TCC	NA
C125225287	Tox21_ESRE_BLA_viability	TCA2TCC	NA
C125225287	Tox21_FXR_BLA_agonist_viability	TCA2TCC	NA
C125225287	Tox21_FXR_BLA_antagonist_ratio	TCA2TCC	NA
C125225287	Tox21_FXR_BLA_antagonist_viability	TCA2TCC	NA
C125225287	Tox21_GR_BLA_Agonist_ratio	TCA2TCC	NA
C125225287	Tox21_GR_BLA_Antagonist_viability	TCA2TCC	NA
C125225287	Tox21_MitochondrialToxicity_ratio	TCA2TCC	NA
C125225287	Tox21_NFkB_BLA_agonist_viability	TCA2TCC	NA
C125225287	Tox21_PPARd_BLA_Agonist_viability	TCA2TCC	NA
C125225287	Tox21_PPARd_BLA_antagonist_ratio	TCA2TCC	NA
C125225287	Tox21_PPARd_BLA_antagonist_viability	TCA2TCC	NA
C125225287	Tox21_PPARg_BLA_antagonist_ratio	TCA2TCC	NA
C125225287	Tox21_TR_LUC_GH3_Antagonist	TCA2TCC	NA
C125225287	Tox21_VDR_BLA_Agonist_viability	TCA2TCC	NA
C125225287	Tox21_VDR_BLA_antagonist_ratio	TCA2TCC	NA
C125225287	Tox21_VDR_BLA_antagonist_viability	TCA2TCC	NA
C125225287	Tox21_p53_BLA_p1_ratio	TCA2TCC	NA
C125225287	Tox21_p53_BLA_p1_viability	TCA2TCC	NA
C125225287	Tox21_p53_BLA_p2_ratio	TCA2TCC	NA
C125225287	Tox21_p53_BLA_p2_viability	TCA2TCC	NA
C125225287	Tox21_p53_BLA_p3_ratio	TCA2TCC	NA
C125225287	Tox21_p53_BLA_p4_ratio	TCA2TCC	NA
C125225287	Tox21_p53_BLA_p4_viability	TCA2TCC	NA
C125225287	Tox21_p53_BLA_p5_ratio	TCA2TCC	NA
C125225287	Tox21_p53_BLA_p5_viability	TCA2TCC	NA
C125401925	ATG_Ahr_CIS_up	TCA2TCC	NA
C125401925	ATG_PXRE_CIS_up	TCA2TCC	NA
C125401925	ATG_PXR_TRANS_up	TCA2TCC	NA
C125848	ATG_PXRE_CIS_up	TCA2TCC	NA
C125848	NVS_ADME_hCYP19A1	TCA2TCC	NA
C125848	Tox21_Aromatase_Inhibition	TCA2TCC	NA
C126001	ACEA_T47D_80hr_Positive	TCA2TCC	NA
C126001	ATG_ERE_CIS_up	TCA2TCC	NA
C126001	ATG_ERa_TRANS_up	TCA2TCC	NA
C126001	NVS_NR_bER	TCA2TCC	NA
C126001	NVS_NR_hER	TCA2TCC	NA
C126001	NVS_NR_mERa	TCA2TCC	NA
C126001	OT_ER_ERaERa_0480	TCA2TCC	NA
C126001	OT_ER_ERaERa_1440	TCA2TCC	NA
C126001	OT_ER_ERaERb_0480	TCA2TCC	NA
C126001	OT_ER_ERaERb_1440	TCA2TCC	NA
C126001	OT_ER_ERbERb_0480	TCA2TCC	NA
C126001	OT_ER_ERbERb_1440	TCA2TCC	NA
C126001	OT_ERa_EREGFP_0120	TCA2TCC	NA
C126001	OT_ERa_EREGFP_0480	TCA2TCC	NA
C126001	Tox21_ERa_LUC_BG1_Agonist	TCA2TCC	NA
C1260179	APR_HepG2_MitoMembPot_24h_dn	TCA2TCC	NA
C1260179	APR_HepG2_MitoMembPot_72h_dn	TCA2TCC	NA
C1260179	BSK_3C_uPAR_up	TCA2TCC	NA
C1260179	BSK_4H_MCP1_up	TCA2TCC	NA
C1260179	BSK_LPS_CD40_up	TCA2TCC	NA
C1260179	BSK_SAg_IL8_up	TCA2TCC	NA
C1260179	BSK_hDFCGF_MCSF_down	TCA2TCC	NA
C1260179	BSK_hDFCGF_PAI1_down	TCA2TCC	NA
C1260179	BSK_hDFCGF_Proliferation_down	TCA2TCC	NA
C1260179	NVS_ENZ_hMMP9	TCA2TCC	NA
C1260179	NVS_ENZ_hPTPRC	TCA2TCC	NA
C1260179	NVS_GPCR_hM4	TCA2TCC	NA
C1260179	NVS_NR_hTRa_Antagonist	TCA2TCC	NA
C1260179	Tox21_Aromatase_Inhibition	TCA2TCC	NA
C1260179	Tox21_TR_LUC_GH3_Antagonist	TCA2TCC	NA
C126067	ATG_NRF2_ARE_CIS_up	TCA2TCC	NA
C126067	NVS_NR_mERa	TCA2TCC	NA
C126067	Tox21_ARE_BLA_agonist_ratio	TCA2TCC	NA
C126114	APR_HepG2_CellLoss_72h_dn	TCA2TCC	NA
C126114	APR_HepG2_MitoticArrest_72h_up	TCA2TCC	NA
C126114	APR_HepG2_OxidativeStress_72h_up	TCA2TCC	NA
C126114	APR_HepG2_StressKinase_72h_up	TCA2TCC	NA
C126114	APR_HepG2_p53Act_72h_up	TCA2TCC	NA
C126114	BSK_SAg_Proliferation_down	TCA2TCC	NA
C126114	BSK_hDFCGF_Proliferation_down	TCA2TCC	NA
C126114	NVS_ENZ_hPTPN9	TCA2TCC	NA
C126114	NVS_ENZ_oCOX1	TCA2TCC	NA
C126114	NVS_TR_hSERT	TCA2TCC	NA
C126114	OT_AR_ARELUC_AG_1440	TCA2TCC	NA
C126114	Tox21_ARE_BLA_agonist_ratio	TCA2TCC	NA
C126147	ATG_PXRE_CIS_up	TCA2TCC	NA
C126307	NVS_NR_hPPARg	TCA2TCC	NA
C126307	Tox21_ERa_LUC_BG1_Agonist	TCA2TCC	NA
C126727	ATG_AP_1_CIS_up	TCA2TCC	NA
C126727	ATG_Ahr_CIS_up	TCA2TCC	NA
C126727	ATG_BRE_CIS_up	TCA2TCC	NA
C126727	ATG_CMV_CIS_up	TCA2TCC	NA
C126727	ATG_EGR_CIS_up	TCA2TCC	NA
C126727	ATG_FXR_TRANS_up	TCA2TCC	NA
C126727	ATG_FoxA2_CIS_up	TCA2TCC	NA
C126727	ATG_HIF1a_CIS_up	TCA2TCC	NA
C126727	ATG_HSE_CIS_up	TCA2TCC	NA
C126727	ATG_MRE_CIS_up	TCA2TCC	NA
C126727	ATG_NF_kB_CIS_up	TCA2TCC	NA
C126727	ATG_NRF2_ARE_CIS_up	TCA2TCC	NA
C126727	ATG_PBREM_CIS_up	TCA2TCC	NA
C126727	ATG_PPARg_TRANS_up	TCA2TCC	NA
C126727	ATG_PPRE_CIS_up	TCA2TCC	NA
C126727	ATG_PXRE_CIS_up	TCA2TCC	NA
C126727	ATG_PXR_TRANS_up	TCA2TCC	NA
C126727	ATG_Pax6_CIS_up	TCA2TCC	NA
C126727	ATG_RORE_CIS_up	TCA2TCC	NA
C126727	ATG_SREBP_CIS_up	TCA2TCC	NA
C126727	ATG_TA_CIS_up	TCA2TCC	NA
C126727	ATG_TGFb_CIS_up	TCA2TCC	NA
C126727	ATG_VDRE_CIS_up	TCA2TCC	NA
C126727	ATG_Xbp1_CIS_up	TCA2TCC	NA
C126727	NVS_MP_hPBR	TCA2TCC	NA
C126727	NVS_MP_rPBR	TCA2TCC	NA
C126727	NVS_NR_hPXR	TCA2TCC	NA
C126727	OT_AR_ARSRC1_0960	TCA2TCC	NA
C126727	OT_FXR_FXRSRC1_0480	TCA2TCC	NA
C126727	OT_FXR_FXRSRC1_1440	TCA2TCC	NA
C126727	OT_NURR1_NURR1RXRa_1440	TCA2TCC	NA
C126727	Tox21_ARE_BLA_agonist_ratio	TCA2TCC	NA
C126727	Tox21_AR_BLA_Antagonist_ratio	TCA2TCC	NA
C126727	Tox21_AR_BLA_Antagonist_viability	TCA2TCC	NA
C126727	Tox21_AR_LUC_MDAKB2_Antagonist	TCA2TCC	NA
C126727	Tox21_Aromatase_Inhibition	TCA2TCC	NA
C126727	Tox21_ERa_BLA_Antagonist_ratio	TCA2TCC	NA
C126727	Tox21_ERa_LUC_BG1_Agonist	TCA2TCC	NA
C126727	Tox21_FXR_BLA_antagonist_ratio	TCA2TCC	NA
C126727	Tox21_MitochondrialToxicity_ratio	TCA2TCC	NA
C126727	Tox21_PPARg_BLA_antagonist_ratio	TCA2TCC	NA
C126727	Tox21_TR_LUC_GH3_Antagonist	TCA2TCC	NA
C126727	Tox21_p53_BLA_p3_ratio	TCA2TCC	NA
C126727	Tox21_p53_BLA_p4_ratio	TCA2TCC	NA
C126727	Tox21_p53_BLA_p5_ratio	TCA2TCC	NA
C126738	ATG_BRE_CIS_up	TCA2TCC	NA
C126738	ATG_EGR_CIS_up	TCA2TCC	NA
C126738	ATG_PPARg_TRANS_up	TCA2TCC	NA
C126738	ATG_PXRE_CIS_up	TCA2TCC	NA
C126738	ATG_PXR_TRANS_up	TCA2TCC	NA
C126738	ATG_VDRE_CIS_up	TCA2TCC	NA
C126738	BSK_LPS_IL8_down	TCA2TCC	NA
C126738	BSK_SAg_PBMCCytotoxicity_up	TCA2TCC	NA
C126738	NVS_ADME_hCYP2C19	TCA2TCC	NA
C126738	NVS_ENZ_hMMP1	TCA2TCC	NA
C126738	NVS_GPCR_hAdra2A	TCA2TCC	NA
